TEMPORAL;TERRITORIO;NACIONACONYUGES;INDICATOR;OBS_VALUE;FREQ
2010;21;1;SEPARACIONES;64.63967122;A
2010;21;22;SEPARACIONES;3.32638758;A
2010;21;20;SEPARACIONES;3.32638758;A
2010;21;2;SEPARACIONES;3.32638758;A
2010;23;00;SEPARACIONES;120.14646873;A
2010;23;11;SEPARACIONES;120.14646873;A
2010;23;10;SEPARACIONES;120.14646873;A
2010;23;1;SEPARACIONES;120.14646873;A
2010;29;00;SEPARACIONES;269.07493748;A
2010;29;11;SEPARACIONES;254.05087798;A
2010;29;10;SEPARACIONES;254.05087798;A
2010;29;1;SEPARACIONES;254.05087798;A
2010;29;22;SEPARACIONES;15.0240595;A
2010;29;20;SEPARACIONES;15.0240595;A
2010;29;2;SEPARACIONES;8.17950821;A
2010;29;3;SEPARACIONES;6.84455129;A
2010;41;00;SEPARACIONES;341.83610733;A
2010;41;11;SEPARACIONES;333.21140142;A
2010;41;10;SEPARACIONES;333.21140142;A
2010;41;1;SEPARACIONES;333.21140142;A
2010;41;22;SEPARACIONES;8.62470591;A
2010;41;20;SEPARACIONES;8.62470591;A
2010;41;2;SEPARACIONES;4.30140978;A
2010;41;3;SEPARACIONES;4.32329613;A
2009;C01;00;SEPARACIONES;1592.640000016;A
2009;C01;11;SEPARACIONES;1506.4997269708;A
2009;C01;10;SEPARACIONES;1506.4997269708;A
2009;C01;1;SEPARACIONES;1506.4997269708;A
2009;C01;22;SEPARACIONES;86.1402730452;A
2009;C01;20;SEPARACIONES;61.9508602015;A
2009;C01;2;SEPARACIONES;30.7037857839;A
2009;C01;3;SEPARACIONES;31.2470744176;A
2009;C01;30;SEPARACIONES;24.1894128437;A
2009;C01;4;SEPARACIONES;18.7330025873;A
2009;C01;5;SEPARACIONES;5.4564102564;A
2009;04;00;SEPARACIONES;82.4700000021;A
2009;04;11;SEPARACIONES;74.8998297892;A
2009;04;10;SEPARACIONES;74.8998297892;A
2009;04;1;SEPARACIONES;74.8998297892;A
2009;04;22;SEPARACIONES;7.5701702129;A
2009;04;20;SEPARACIONES;6.5214468086;A
2009;04;2;SEPARACIONES;2.212;A
2009;04;3;SEPARACIONES;4.3094468086;A
2009;04;30;SEPARACIONES;1.0487234043;A
2009;04;4;SEPARACIONES;1.0487234043;A
2009;11;00;SEPARACIONES;275.3500000001;A
2009;11;11;SEPARACIONES;263.6329787235;A
2009;11;10;SEPARACIONES;263.6329787235;A
2009;11;1;SEPARACIONES;263.6329787235;A
2009;11;22;SEPARACIONES;11.7170212766;A
2009;11;20;SEPARACIONES;8.2065957447;A
2009;11;2;SEPARACIONES;3.5104255319;A
2009;11;3;SEPARACIONES;4.6961702128;A
2009;11;30;SEPARACIONES;3.5104255319;A
2009;11;4;SEPARACIONES;3.5104255319;A
2009;14;00;SEPARACIONES;191.580000002;A
2009;14;11;SEPARACIONES;182.763600002;A
2009;14;10;SEPARACIONES;182.763600002;A
2009;14;1;SEPARACIONES;182.763600002;A
2009;14;22;SEPARACIONES;8.8164;A
2009;14;20;SEPARACIONES;5.8776;A
2009;14;2;SEPARACIONES;2.9388;A
2009;14;3;SEPARACIONES;2.9388;A
2009;14;30;SEPARACIONES;2.9388;A
2009;14;4;SEPARACIONES;2.9388;A
2009;18;00;SEPARACIONES;187.1600000002;A
2009;18;11;SEPARACIONES;181.8960576925;A
2009;18;10;SEPARACIONES;181.8960576925;A
2009;18;1;SEPARACIONES;181.8960576925;A
2009;18;22;SEPARACIONES;5.2639423077;A
2009;18;20;SEPARACIONES;1.143125;A
2009;18;2;SEPARACIONES;1.143125;A
2009;18;30;SEPARACIONES;4.1208173077;A
2009;18;4;SEPARACIONES;4.1208173077;A
2009;21;00;SEPARACIONES;80.0000000014;A
2009;21;11;SEPARACIONES;76.6843478274;A
2009;21;10;SEPARACIONES;76.6843478274;A
2009;21;1;SEPARACIONES;76.6843478274;A
2009;21;22;SEPARACIONES;3.315652174;A
2009;21;20;SEPARACIONES;1.657826087;A
2009;21;3;SEPARACIONES;1.657826087;A
2009;21;30;SEPARACIONES;1.657826087;A
2009;21;4;SEPARACIONES;1.657826087;A
2009;23;00;SEPARACIONES;140.120000003;A
2009;23;11;SEPARACIONES;140.120000003;A
2009;23;10;SEPARACIONES;140.120000003;A
2009;23;1;SEPARACIONES;140.120000003;A
2009;29;00;SEPARACIONES;262.8999999998;A
2009;29;11;SEPARACIONES;225.3897435896;A
2009;29;10;SEPARACIONES;225.3897435896;A
2009;29;1;SEPARACIONES;225.3897435896;A
2009;29;22;SEPARACIONES;37.5102564102;A
2009;29;20;SEPARACIONES;26.5974358974;A
2009;29;2;SEPARACIONES;14.141025641;A
2009;29;3;SEPARACIONES;12.4564102564;A
2009;29;30;SEPARACIONES;10.9128205128;A
2009;29;4;SEPARACIONES;5.4564102564;A
2009;29;5;SEPARACIONES;5.4564102564;A
2009;41;00;SEPARACIONES;373.0600000074;A
2009;41;11;SEPARACIONES;361.1131693436;A
2009;41;10;SEPARACIONES;361.1131693436;A
2009;41;1;SEPARACIONES;361.1131693436;A
2009;41;22;SEPARACIONES;11.9468306638;A
2009;41;20;SEPARACIONES;11.9468306638;A
2009;41;2;SEPARACIONES;6.758409611;A
2009;41;3;SEPARACIONES;5.1884210528;A
2008;C01;00;SEPARACIONES;1692.7371674121;A
2008;C01;11;SEPARACIONES;1619.1606905664;A
2008;C01;10;SEPARACIONES;1619.1606905664;A
2008;C01;1;SEPARACIONES;1619.1606905664;A
2008;C01;22;SEPARACIONES;70.2987643003;A
2008;C01;20;SEPARACIONES;45.6993522205;A
2008;C01;2;SEPARACIONES;26.2377300042;A
2008;C01;3;SEPARACIONES;19.4616222163;A
2008;C01;30;SEPARACIONES;24.5994120798;A
2008;C01;4;SEPARACIONES;14.6980250794;A
2008;C01;5;SEPARACIONES;9.9013870004;A
2008;C01;NC0;SEPARACIONES;3.2777125454;A
2008;C01;NC;SEPARACIONES;3.2777125454;A
2008;04;00;SEPARACIONES;96.2877203913;A
2008;04;11;SEPARACIONES;92.2732069512;A
2008;04;10;SEPARACIONES;92.2732069512;A
2008;04;1;SEPARACIONES;92.2732069512;A
2008;04;22;SEPARACIONES;4.0145134401;A
2008;04;20;SEPARACIONES;1.3381711467;A
2008;04;2;SEPARACIONES;1.3381711467;A
2008;04;30;SEPARACIONES;2.6763422934;A
2008;04;4;SEPARACIONES;2.6763422934;A
2008;11;00;SEPARACIONES;285.8106521385;A
2008;11;11;SEPARACIONES;279.7082163074;A
2008;11;10;SEPARACIONES;279.7082163074;A
2008;11;1;SEPARACIONES;279.7082163074;A
2008;11;22;SEPARACIONES;6.1024358311;A
2008;11;20;SEPARACIONES;4.9375100561;A
2008;11;2;SEPARACIONES;1.164925775;A
2008;11;3;SEPARACIONES;3.7725842811;A
2008;11;30;SEPARACIONES;1.164925775;A
2008;11;5;SEPARACIONES;1.164925775;A
2008;14;00;SEPARACIONES;227.038028358;A
2008;14;11;SEPARACIONES;220.1704944102;A
2008;14;10;SEPARACIONES;220.1704944102;A
2008;14;1;SEPARACIONES;220.1704944102;A
2008;14;22;SEPARACIONES;6.8675339478;A
2008;14;20;SEPARACIONES;6.8675339478;A
2008;14;2;SEPARACIONES;5.8254548909;A
2008;14;3;SEPARACIONES;1.0420790569;A
2008;18;00;SEPARACIONES;182.40095509;A
2008;18;11;SEPARACIONES;174.15686499;A
2008;18;10;SEPARACIONES;174.15686499;A
2008;18;1;SEPARACIONES;174.15686499;A
2008;18;22;SEPARACIONES;8.2440901;A
2008;18;20;SEPARACIONES;7.2135788375;A
2008;18;2;SEPARACIONES;4.12204505;A
2008;18;3;SEPARACIONES;3.0915337875;A
2008;18;30;SEPARACIONES;1.0305112625;A
2008;18;4;SEPARACIONES;1.0305112625;A
2008;21;00;SEPARACIONES;100.3696713296;A
2008;21;11;SEPARACIONES;99.3696713296;A
2008;21;10;SEPARACIONES;99.3696713296;A
2008;21;1;SEPARACIONES;99.3696713296;A
2008;21;22;SEPARACIONES;1.0;A
2008;21;20;SEPARACIONES;1.0;A
2008;21;2;SEPARACIONES;1.0;A
2008;23;00;SEPARACIONES;135.4196187528;A
2008;23;11;SEPARACIONES;135.4196187528;A
2008;23;10;SEPARACIONES;135.4196187528;A
2008;23;1;SEPARACIONES;135.4196187528;A
2008;29;00;SEPARACIONES;266.3862143614;A
2008;29;11;SEPARACIONES;229.719939089;A
2008;29;10;SEPARACIONES;229.719939089;A
2008;29;1;SEPARACIONES;229.719939089;A
2008;29;22;SEPARACIONES;33.388562727;A
2008;29;20;SEPARACIONES;21.8331376362;A
2008;29;2;SEPARACIONES;10.2777125454;A
2008;29;3;SEPARACIONES;11.5554250908;A
2008;29;30;SEPARACIONES;11.5554250908;A
2008;29;4;SEPARACIONES;6.2777125454;A
2008;29;5;SEPARACIONES;5.2777125454;A
2008;29;NC0;SEPARACIONES;3.2777125454;A
2008;29;NC;SEPARACIONES;3.2777125454;A
2008;41;00;SEPARACIONES;399.0243069905;A
2008;41;11;SEPARACIONES;388.3426787362;A
2008;41;10;SEPARACIONES;388.3426787362;A
2008;41;1;SEPARACIONES;388.3426787362;A
2008;41;22;SEPARACIONES;10.6816282543;A
2008;41;20;SEPARACIONES;2.5094205962;A
2008;41;2;SEPARACIONES;2.5094205962;A
2008;41;30;SEPARACIONES;8.1722076581;A
2008;41;4;SEPARACIONES;4.7134589781;A
2008;41;5;SEPARACIONES;3.45874868;A
2007;C01;00;SEPARACIONES;2252.190000142;A
2007;C01;11;SEPARACIONES;2142.348634496;A
2007;C01;10;SEPARACIONES;2142.348634496;A
2007;C01;1;SEPARACIONES;2142.348634496;A
2007;C01;22;SEPARACIONES;80.143621964;A
2007;C01;20;SEPARACIONES;59.07025533;A
2007;C01;2;SEPARACIONES;27.745868254;A
2007;C01;3;SEPARACIONES;31.324387076;A
2007;C01;30;SEPARACIONES;21.073366634;A
2007;C01;4;SEPARACIONES;14.231800858;A
2007;C01;5;SEPARACIONES;6.841565776;A
2007;C01;NC0;SEPARACIONES;29.697743682;A
2007;C01;NC;SEPARACIONES;29.697743682;A
2007;04;00;SEPARACIONES;121.410000006;A
2007;04;11;SEPARACIONES;101.468181824;A
2007;04;10;SEPARACIONES;101.468181824;A
2007;04;1;SEPARACIONES;101.468181824;A
2007;04;NC0;SEPARACIONES;19.941818182;A
2007;04;NC;SEPARACIONES;19.941818182;A
2007;11;00;SEPARACIONES;345.03999999;A
2007;11;11;SEPARACIONES;338.445228812;A
2007;11;10;SEPARACIONES;338.445228812;A
2007;11;1;SEPARACIONES;338.445228812;A
2007;11;22;SEPARACIONES;2.111898734;A
2007;11;20;SEPARACIONES;1.055949367;A
2007;11;2;SEPARACIONES;1.055949367;A
2007;11;30;SEPARACIONES;1.055949367;A
2007;11;5;SEPARACIONES;1.055949367;A
2007;11;NC0;SEPARACIONES;4.482872444;A
2007;11;NC;SEPARACIONES;4.482872444;A
2007;14;00;SEPARACIONES;269.900000005;A
2007;14;11;SEPARACIONES;268.900000005;A
2007;14;10;SEPARACIONES;268.900000005;A
2007;14;1;SEPARACIONES;268.900000005;A
2007;14;22;SEPARACIONES;1.0;A
2007;14;20;SEPARACIONES;1.0;A
2007;14;3;SEPARACIONES;1.0;A
2007;18;00;SEPARACIONES;229.899999993;A
2007;18;11;SEPARACIONES;226.343089424;A
2007;18;10;SEPARACIONES;226.343089424;A
2007;18;1;SEPARACIONES;226.343089424;A
2007;18;22;SEPARACIONES;3.556910569;A
2007;18;20;SEPARACIONES;1.025203252;A
2007;18;2;SEPARACIONES;1.025203252;A
2007;18;30;SEPARACIONES;2.531707317;A
2007;18;5;SEPARACIONES;2.531707317;A
2007;21;00;SEPARACIONES;120.089999991;A
2007;21;11;SEPARACIONES;116.346792444;A
2007;21;10;SEPARACIONES;116.346792444;A
2007;21;1;SEPARACIONES;116.346792444;A
2007;21;22;SEPARACIONES;3.743207547;A
2007;21;20;SEPARACIONES;1.043207547;A
2007;21;3;SEPARACIONES;1.043207547;A
2007;21;30;SEPARACIONES;2.7;A
2007;21;4;SEPARACIONES;2.7;A
2007;23;00;SEPARACIONES;213.10999998;A
2007;23;11;SEPARACIONES;202.53698716;A
2007;23;10;SEPARACIONES;202.53698716;A
2007;23;1;SEPARACIONES;202.53698716;A
2007;23;22;SEPARACIONES;10.57301282;A
2007;23;20;SEPARACIONES;10.57301282;A
2007;23;2;SEPARACIONES;5.175;A
2007;23;3;SEPARACIONES;5.39801282;A
2007;29;00;SEPARACIONES;424.9200001;A
2007;29;11;SEPARACIONES;378.60206754;A
2007;29;10;SEPARACIONES;378.60206754;A
2007;29;1;SEPARACIONES;378.60206754;A
2007;29;22;SEPARACIONES;42.228457486;A
2007;29;20;SEPARACIONES;28.626325518;A
2007;29;2;SEPARACIONES;11.43285924;A
2007;29;3;SEPARACIONES;17.193466278;A
2007;29;30;SEPARACIONES;13.602131968;A
2007;29;4;SEPARACIONES;10.348222876;A
2007;29;5;SEPARACIONES;3.253909092;A
2007;29;NC0;SEPARACIONES;4.089475074;A
2007;29;NC;SEPARACIONES;4.089475074;A
2007;41;00;SEPARACIONES;527.820000077;A
2007;41;11;SEPARACIONES;509.706287287;A
2007;41;10;SEPARACIONES;509.706287287;A
2007;41;1;SEPARACIONES;509.706287287;A
2007;41;22;SEPARACIONES;16.930134808;A
2007;41;20;SEPARACIONES;15.746556826;A
2007;41;2;SEPARACIONES;9.056856395;A
2007;41;3;SEPARACIONES;6.689700431;A
2007;41;30;SEPARACIONES;1.183577982;A
2007;41;4;SEPARACIONES;1.183577982;A
2007;41;NC0;SEPARACIONES;1.183577982;A
2007;41;NC;SEPARACIONES;1.183577982;A
2006;C01;00;SEPARACIONES;4085.709783;A
2006;C01;NC0;SEPARACIONES;4085.709783;A
2006;C01;NC;SEPARACIONES;4085.709783;A
2006;04;00;SEPARACIONES;267.840027;A
2006;04;NC0;SEPARACIONES;267.840027;A
2006;04;NC;SEPARACIONES;267.840027;A
2006;11;00;SEPARACIONES;640.770013;A
2006;11;NC0;SEPARACIONES;640.770013;A
2006;11;NC;SEPARACIONES;640.770013;A
2006;14;00;SEPARACIONES;451.979978;A
2006;14;NC0;SEPARACIONES;451.979978;A
2006;14;NC;SEPARACIONES;451.979978;A
2006;18;00;SEPARACIONES;537.299946;A
2006;18;NC0;SEPARACIONES;537.299946;A
2006;18;NC;SEPARACIONES;537.299946;A
2006;21;00;SEPARACIONES;286.899984;A
2006;21;NC0;SEPARACIONES;286.899984;A
2006;21;NC;SEPARACIONES;286.899984;A
2006;23;00;SEPARACIONES;326.429937;A
2006;23;NC0;SEPARACIONES;326.429937;A
2006;23;NC;SEPARACIONES;326.429937;A
2006;29;00;SEPARACIONES;657.509904;A
2006;29;NC0;SEPARACIONES;657.509904;A
2006;29;NC;SEPARACIONES;657.509904;A
2006;41;00;SEPARACIONES;916.979994;A
2006;41;NC0;SEPARACIONES;916.979994;A
2006;41;NC;SEPARACIONES;916.979994;A
2005;C01;00;SEPARACIONES;11613.00000646;A
2005;C01;NC0;SEPARACIONES;11613.00000646;A
2005;C01;NC;SEPARACIONES;11613.00000646;A
2005;04;00;SEPARACIONES;808.99999851;A
2005;04;NC0;SEPARACIONES;808.99999851;A
2005;04;NC;SEPARACIONES;808.99999851;A
2005;11;00;SEPARACIONES;1853.00000467;A
2005;11;NC0;SEPARACIONES;1853.00000467;A
2005;11;NC;SEPARACIONES;1853.00000467;A
2005;14;00;SEPARACIONES;1087.99999705;A
2005;14;NC0;SEPARACIONES;1087.99999705;A
2005;14;NC;SEPARACIONES;1087.99999705;A
2005;18;00;SEPARACIONES;1255.99999686;A
2005;18;NC0;SEPARACIONES;1255.99999686;A
2005;18;NC;SEPARACIONES;1255.99999686;A
2005;21;00;SEPARACIONES;779.00000184;A
2005;21;NC0;SEPARACIONES;779.00000184;A
2005;21;NC;SEPARACIONES;779.00000184;A
2005;23;00;SEPARACIONES;816.99999969;A
2005;23;NC0;SEPARACIONES;816.99999969;A
2005;23;NC;SEPARACIONES;816.99999969;A
2005;29;00;SEPARACIONES;2263.00000248;A
2005;29;NC0;SEPARACIONES;2263.00000248;A
2005;29;NC;SEPARACIONES;2263.00000248;A
2005;41;00;SEPARACIONES;2748.00000536;A
2005;41;NC0;SEPARACIONES;2748.00000536;A
2005;41;NC;SEPARACIONES;2748.00000536;A
2004;C01;00;SEPARACIONES;14276.001079;A
2004;C01;NC0;SEPARACIONES;14276.001079;A
2004;C01;NC;SEPARACIONES;14276.001079;A
2004;04;00;SEPARACIONES;1112.00024;A
2004;04;NC0;SEPARACIONES;1112.00024;A
2004;04;NC;SEPARACIONES;1112.00024;A
2004;11;00;SEPARACIONES;2093.000459;A
2004;11;NC0;SEPARACIONES;2093.000459;A
2004;11;NC;SEPARACIONES;2093.000459;A
2004;14;00;SEPARACIONES;1267.00032;A
2004;14;NC0;SEPARACIONES;1267.00032;A
2004;14;NC;SEPARACIONES;1267.00032;A
2004;18;00;SEPARACIONES;1612.9995;A
2004;18;NC0;SEPARACIONES;1612.9995;A
2004;18;NC;SEPARACIONES;1612.9995;A
2004;21;00;SEPARACIONES;935.999804;A
2004;21;NC0;SEPARACIONES;935.999804;A
2004;21;NC;SEPARACIONES;935.999804;A
2004;23;00;SEPARACIONES;895.000176;A
2004;23;NC0;SEPARACIONES;895.000176;A
2004;23;NC;SEPARACIONES;895.000176;A
2004;29;00;SEPARACIONES;2906.000692;A
2004;29;NC0;SEPARACIONES;2906.000692;A
2004;29;NC;SEPARACIONES;2906.000692;A
2004;41;00;SEPARACIONES;3453.999888;A
2004;41;NC0;SEPARACIONES;3453.999888;A
2004;41;NC;SEPARACIONES;3453.999888;A
2003;C01;00;SEPARACIONES;12967.001106;A
2003;C01;NC0;SEPARACIONES;12967.001106;A
2003;C01;NC;SEPARACIONES;12967.001106;A
2003;04;00;SEPARACIONES;910.999995;A
2003;04;NC0;SEPARACIONES;910.999995;A
2003;04;NC;SEPARACIONES;910.999995;A
2003;11;00;SEPARACIONES;1905.00024;A
2003;11;NC0;SEPARACIONES;1905.00024;A
2003;11;NC;SEPARACIONES;1905.00024;A
2003;14;00;SEPARACIONES;1177.00044;A
2003;14;NC0;SEPARACIONES;1177.00044;A
2003;14;NC;SEPARACIONES;1177.00044;A
2003;18;00;SEPARACIONES;1573.999476;A
2003;18;NC0;SEPARACIONES;1573.999476;A
2003;18;NC;SEPARACIONES;1573.999476;A
2003;21;00;SEPARACIONES;761.00001;A
2003;21;NC0;SEPARACIONES;761.00001;A
2003;21;NC;SEPARACIONES;761.00001;A
2003;23;00;SEPARACIONES;810.000224;A
2003;23;NC0;SEPARACIONES;810.000224;A
2003;23;NC;SEPARACIONES;810.000224;A
2003;29;00;SEPARACIONES;2759.000618;A
2003;29;NC0;SEPARACIONES;2759.000618;A
2003;29;NC;SEPARACIONES;2759.000618;A
2003;41;00;SEPARACIONES;3070.000103;A
2003;41;NC0;SEPARACIONES;3070.000103;A
2003;41;NC;SEPARACIONES;3070.000103;A
2002;C01;00;SEPARACIONES;12611.000178;A
2002;C01;NC0;SEPARACIONES;12611.000178;A
2002;C01;NC;SEPARACIONES;12611.000178;A
2002;04;00;SEPARACIONES;1013.99996;A
2002;04;NC0;SEPARACIONES;1013.99996;A
2002;04;NC;SEPARACIONES;1013.99996;A
2002;11;00;SEPARACIONES;1800.000576;A
2002;11;NC0;SEPARACIONES;1800.000576;A
2002;11;NC;SEPARACIONES;1800.000576;A
2002;14;00;SEPARACIONES;1117.999998;A
2002;14;NC0;SEPARACIONES;1117.999998;A
2002;14;NC;SEPARACIONES;1117.999998;A
2002;18;00;SEPARACIONES;1362.000035;A
2002;18;NC0;SEPARACIONES;1362.000035;A
2002;18;NC;SEPARACIONES;1362.000035;A
2002;21;00;SEPARACIONES;693.999885;A
2002;21;NC0;SEPARACIONES;693.999885;A
2002;21;NC;SEPARACIONES;693.999885;A
2002;23;00;SEPARACIONES;793.999797;A
2002;23;NC0;SEPARACIONES;793.999797;A
2002;23;NC;SEPARACIONES;793.999797;A
2002;29;00;SEPARACIONES;2621.999218;A
2002;29;NC0;SEPARACIONES;2621.999218;A
2002;29;NC;SEPARACIONES;2621.999218;A
2002;41;00;SEPARACIONES;3207.000709;A
2002;41;NC0;SEPARACIONES;3207.000709;A
2002;41;NC;SEPARACIONES;3207.000709;A
2001;C01;00;SEPARACIONES;10770.998593;A
2001;C01;NC0;SEPARACIONES;10770.998593;A
2001;C01;NC;SEPARACIONES;10770.998593;A
2001;04;00;SEPARACIONES;733.999794;A
2001;04;NC0;SEPARACIONES;733.999794;A
2001;04;NC;SEPARACIONES;733.999794;A
2001;11;00;SEPARACIONES;1631.99998;A
2001;11;NC0;SEPARACIONES;1631.99998;A
2001;11;NC;SEPARACIONES;1631.99998;A
2001;14;00;SEPARACIONES;1051.99975;A
2001;14;NC0;SEPARACIONES;1051.99975;A
2001;14;NC;SEPARACIONES;1051.99975;A
2001;18;00;SEPARACIONES;1143.999663;A
2001;18;NC0;SEPARACIONES;1143.999663;A
2001;18;NC;SEPARACIONES;1143.999663;A
2001;21;00;SEPARACIONES;718.99982;A
2001;21;NC0;SEPARACIONES;718.99982;A
2001;21;NC;SEPARACIONES;718.99982;A
2001;23;00;SEPARACIONES;708.0;A
2001;23;NC0;SEPARACIONES;708.0;A
2001;23;NC;SEPARACIONES;708.0;A
2001;29;00;SEPARACIONES;2181.999582;A
2001;29;NC0;SEPARACIONES;2181.999582;A
2001;29;NC;SEPARACIONES;2181.999582;A
2001;41;00;SEPARACIONES;2600.000004;A
2001;41;NC0;SEPARACIONES;2600.000004;A
2001;41;NC;SEPARACIONES;2600.000004;A
2000;C01;00;SEPARACIONES;10759.000045;A
2000;C01;NC0;SEPARACIONES;10759.000045;A
2000;C01;NC;SEPARACIONES;10759.000045;A
2000;04;00;SEPARACIONES;759.000089;A
2000;04;NC0;SEPARACIONES;759.000089;A
2000;04;NC;SEPARACIONES;759.000089;A
2000;11;00;SEPARACIONES;1694.00028;A
2000;11;NC0;SEPARACIONES;1694.00028;A
2000;11;NC;SEPARACIONES;1694.00028;A
2000;14;00;SEPARACIONES;904.999872;A
2000;14;NC0;SEPARACIONES;904.999872;A
2000;14;NC;SEPARACIONES;904.999872;A
2000;18;00;SEPARACIONES;1188.000051;A
2000;18;NC0;SEPARACIONES;1188.000051;A
2000;18;NC;SEPARACIONES;1188.000051;A
2000;21;00;SEPARACIONES;655.000038;A
2000;21;NC0;SEPARACIONES;655.000038;A
2000;21;NC;SEPARACIONES;655.000038;A
2000;23;00;SEPARACIONES;667.000116;A
2000;23;NC0;SEPARACIONES;667.000116;A
2000;23;NC;SEPARACIONES;667.000116;A
2000;29;00;SEPARACIONES;2343.999334;A
2000;29;NC0;SEPARACIONES;2343.999334;A
2000;29;NC;SEPARACIONES;2343.999334;A
2000;41;00;SEPARACIONES;2547.000265;A
2000;41;NC0;SEPARACIONES;2547.000265;A
2000;41;NC;SEPARACIONES;2547.000265;A
1999;C01;00;SEPARACIONES;9376.389167;A
1999;C01;NC0;SEPARACIONES;9376.389167;A
1999;C01;NC;SEPARACIONES;9376.389167;A
1999;04;00;SEPARACIONES;638.000217;A
1999;04;NC0;SEPARACIONES;638.000217;A
1999;04;NC;SEPARACIONES;638.000217;A
1999;11;00;SEPARACIONES;1402.999689;A
1999;11;NC0;SEPARACIONES;1402.999689;A
1999;11;NC;SEPARACIONES;1402.999689;A
1999;14;00;SEPARACIONES;865.999735;A
1999;14;NC0;SEPARACIONES;865.999735;A
1999;14;NC;SEPARACIONES;865.999735;A
1999;18;00;SEPARACIONES;1033.000086;A
1999;18;NC0;SEPARACIONES;1033.000086;A
1999;18;NC;SEPARACIONES;1033.000086;A
1999;21;00;SEPARACIONES;549.999954;A
1999;21;NC0;SEPARACIONES;549.999954;A
1999;21;NC;SEPARACIONES;549.999954;A
1999;23;00;SEPARACIONES;601.0002;A
1999;23;NC0;SEPARACIONES;601.0002;A
1999;23;NC;SEPARACIONES;601.0002;A
1999;29;00;SEPARACIONES;2020.999806;A
1999;29;NC0;SEPARACIONES;2020.999806;A
1999;29;NC;SEPARACIONES;2020.999806;A
1999;41;00;SEPARACIONES;2264.38948;A
1999;41;NC0;SEPARACIONES;2264.38948;A
1999;41;NC;SEPARACIONES;2264.38948;A
1998;C01;00;SEPARACIONES;9329.556592;A
1998;C01;NC0;SEPARACIONES;9329.556592;A
1998;C01;NC;SEPARACIONES;9329.556592;A
1998;04;00;SEPARACIONES;673.999758;A
1998;04;NC0;SEPARACIONES;673.999758;A
1998;04;NC;SEPARACIONES;673.999758;A
1998;11;00;SEPARACIONES;1387.9998;A
1998;11;NC0;SEPARACIONES;1387.9998;A
1998;11;NC;SEPARACIONES;1387.9998;A
1998;14;00;SEPARACIONES;894.99984;A
1998;14;NC0;SEPARACIONES;894.99984;A
1998;14;NC;SEPARACIONES;894.99984;A
1998;18;00;SEPARACIONES;945.99972;A
1998;18;NC0;SEPARACIONES;945.99972;A
1998;18;NC;SEPARACIONES;945.99972;A
1998;21;00;SEPARACIONES;570.000144;A
1998;21;NC0;SEPARACIONES;570.000144;A
1998;21;NC;SEPARACIONES;570.000144;A
1998;23;00;SEPARACIONES;594.000154;A
1998;23;NC0;SEPARACIONES;594.000154;A
1998;23;NC;SEPARACIONES;594.000154;A
1998;29;00;SEPARACIONES;1871.99972;A
1998;29;NC0;SEPARACIONES;1871.99972;A
1998;29;NC;SEPARACIONES;1871.99972;A
1998;41;00;SEPARACIONES;2390.557456;A
1998;41;NC0;SEPARACIONES;2390.557456;A
1998;41;NC;SEPARACIONES;2390.557456;A
2020;C01;00;NULIDADES;5.05742;A
2020;C01;11;NULIDADES;2.92256;A
2020;C01;10;NULIDADES;2.92256;A
2020;C01;1;NULIDADES;2.92256;A
2020;C01;22;NULIDADES;2.13486;A
2020;C01;20;NULIDADES;2.13486;A
2020;C01;2;NULIDADES;2.13486;A
2020;04;00;NULIDADES;2.13486;A
2020;04;22;NULIDADES;2.13486;A
2020;04;20;NULIDADES;2.13486;A
2020;04;2;NULIDADES;2.13486;A
2020;23;00;NULIDADES;2.92256;A
2020;23;11;NULIDADES;2.92256;A
2020;23;10;NULIDADES;2.92256;A
2020;23;1;NULIDADES;2.92256;A
2019;C01;00;NULIDADES;13.00912;A
2019;C01;11;NULIDADES;10.66358;A
2019;C01;10;NULIDADES;10.66358;A
2019;C01;1;NULIDADES;10.66358;A
2019;C01;22;NULIDADES;2.34554;A
2019;C01;20;NULIDADES;2.34554;A
2019;C01;2;NULIDADES;2.34554;A
2019;11;00;NULIDADES;6.54042;A
2019;11;11;NULIDADES;6.54042;A
2019;11;10;NULIDADES;6.54042;A
2019;11;1;NULIDADES;6.54042;A
2019;18;00;NULIDADES;2.39728;A
2019;18;11;NULIDADES;2.39728;A
2019;18;10;NULIDADES;2.39728;A
2019;18;1;NULIDADES;2.39728;A
2019;29;00;NULIDADES;2.34554;A
2019;29;22;NULIDADES;2.34554;A
2019;29;20;NULIDADES;2.34554;A
2019;29;2;NULIDADES;2.34554;A
2019;41;00;NULIDADES;1.72588;A
2019;41;11;NULIDADES;1.72588;A
2019;41;10;NULIDADES;1.72588;A
2019;41;1;NULIDADES;1.72588;A
2018;C01;00;NULIDADES;15.9558;A
2018;C01;11;NULIDADES;5.6682;A
2018;C01;10;NULIDADES;5.6682;A
2018;C01;1;NULIDADES;5.6682;A
2018;C01;22;NULIDADES;10.2876;A
2018;C01;20;NULIDADES;6.6938;A
2018;C01;3;NULIDADES;6.6938;A
2018;C01;30;NULIDADES;3.5938;A
2018;C01;4;NULIDADES;3.5938;A
2018;04;00;NULIDADES;1.6277;A
2018;04;22;NULIDADES;1.6277;A
2018;04;30;NULIDADES;1.6277;A
