TEMPORAL;TERRITORIO;SEXO;SEXOC2;INDICATOR;OBS_VALUE;FREQ
2013;41;00;00;DIVORCIOS;3839.365;A
2013;41;00;01;DIVORCIOS;7.971;A
2013;41;00;06;DIVORCIOS;3831.394;A
2013;41;01;00;DIVORCIOS;3831.394;A
2013;41;01;01;DIVORCIOS;7.971;A
2013;41;01;06;DIVORCIOS;3823.423;A
2013;41;06;00;DIVORCIOS;7.971;A
2013;41;06;06;DIVORCIOS;7.971;A
2012;C01;00;00;DIVORCIOS;19100.05171;A
2012;C01;00;01;DIVORCIOS;40.0;A
2012;C01;00;06;DIVORCIOS;19060.05171;A
2012;C01;01;00;DIVORCIOS;19084.05171;A
2012;C01;01;01;DIVORCIOS;40.0;A
2012;C01;01;06;DIVORCIOS;19044.05171;A
2012;C01;06;00;DIVORCIOS;16.0;A
2012;C01;06;06;DIVORCIOS;16.0;A
2012;04;00;00;DIVORCIOS;1673.28115;A
2012;04;00;01;DIVORCIOS;2.0;A
2012;04;00;06;DIVORCIOS;1671.28115;A
2012;04;01;00;DIVORCIOS;1672.28115;A
2012;04;01;01;DIVORCIOS;2.0;A
2012;04;01;06;DIVORCIOS;1670.28115;A
2012;04;06;00;DIVORCIOS;1.0;A
2012;04;06;06;DIVORCIOS;1.0;A
2012;11;00;00;DIVORCIOS;2751.43454;A
2012;11;00;01;DIVORCIOS;6.0;A
2012;11;00;06;DIVORCIOS;2745.43454;A
2012;11;01;00;DIVORCIOS;2751.43454;A
2012;11;01;01;DIVORCIOS;6.0;A
2012;11;01;06;DIVORCIOS;2745.43454;A
2012;14;00;00;DIVORCIOS;1519.27045;A
2012;14;00;01;DIVORCIOS;4.0;A
2012;14;00;06;DIVORCIOS;1515.27045;A
2012;14;01;00;DIVORCIOS;1519.27045;A
2012;14;01;01;DIVORCIOS;4.0;A
2012;14;01;06;DIVORCIOS;1515.27045;A
2012;18;00;00;DIVORCIOS;2194.10578;A
2012;18;00;01;DIVORCIOS;4.0;A
2012;18;00;06;DIVORCIOS;2190.10578;A
2012;18;01;00;DIVORCIOS;2192.10578;A
2012;18;01;01;DIVORCIOS;4.0;A
2012;18;01;06;DIVORCIOS;2188.10578;A
2012;18;06;00;DIVORCIOS;2.0;A
2012;18;06;06;DIVORCIOS;2.0;A
2012;21;00;00;DIVORCIOS;1090.26737;A
2012;21;00;06;DIVORCIOS;1090.26737;A
2012;21;01;00;DIVORCIOS;1090.26737;A
2012;21;01;06;DIVORCIOS;1090.26737;A
2012;23;00;00;DIVORCIOS;1282.34085;A
2012;23;00;01;DIVORCIOS;1.0;A
2012;23;00;06;DIVORCIOS;1281.34085;A
2012;23;01;00;DIVORCIOS;1282.34085;A
2012;23;01;01;DIVORCIOS;1.0;A
2012;23;01;06;DIVORCIOS;1281.34085;A
2012;29;00;00;DIVORCIOS;4090.46015;A
2012;29;00;01;DIVORCIOS;14.0;A
2012;29;00;06;DIVORCIOS;4076.46015;A
2012;29;01;00;DIVORCIOS;4083.46015;A
2012;29;01;01;DIVORCIOS;14.0;A
2012;29;01;06;DIVORCIOS;4069.46015;A
2012;29;06;00;DIVORCIOS;7.0;A
2012;29;06;06;DIVORCIOS;7.0;A
2012;41;00;00;DIVORCIOS;4498.89142;A
2012;41;00;01;DIVORCIOS;9.0;A
2012;41;00;06;DIVORCIOS;4489.89142;A
2012;41;01;00;DIVORCIOS;4492.89142;A
2012;41;01;01;DIVORCIOS;9.0;A
2012;41;01;06;DIVORCIOS;4483.89142;A
2012;41;06;00;DIVORCIOS;6.0;A
2012;41;06;06;DIVORCIOS;6.0;A
2011;C01;00;00;DIVORCIOS;18257.58564089;A
2011;C01;00;01;DIVORCIOS;25.0;A
2011;C01;00;06;DIVORCIOS;18232.58564089;A
2011;C01;01;00;DIVORCIOS;18235.58564089;A
2011;C01;01;01;DIVORCIOS;25.0;A
2011;C01;01;06;DIVORCIOS;18210.58564089;A
2011;C01;06;00;DIVORCIOS;22.0;A
2011;C01;06;06;DIVORCIOS;22.0;A
2011;04;00;00;DIVORCIOS;1426.82187464;A
2011;04;00;06;DIVORCIOS;1426.82187464;A
2011;04;01;00;DIVORCIOS;1426.82187464;A
2011;04;01;06;DIVORCIOS;1426.82187464;A
2011;11;00;00;DIVORCIOS;2822.48660103;A
2011;11;00;01;DIVORCIOS;3.0;A
2011;11;00;06;DIVORCIOS;2819.48660103;A
2011;11;01;00;DIVORCIOS;2819.48660103;A
2011;11;01;01;DIVORCIOS;3.0;A
2011;11;01;06;DIVORCIOS;2816.48660103;A
2011;11;06;00;DIVORCIOS;3.0;A
2011;11;06;06;DIVORCIOS;3.0;A
2011;14;00;00;DIVORCIOS;1607.8291226;A
2011;14;00;01;DIVORCIOS;1.0;A
2011;14;00;06;DIVORCIOS;1606.8291226;A
2011;14;01;00;DIVORCIOS;1605.8291226;A
2011;14;01;01;DIVORCIOS;1.0;A
2011;14;01;06;DIVORCIOS;1604.8291226;A
2011;14;06;00;DIVORCIOS;2.0;A
2011;14;06;06;DIVORCIOS;2.0;A
2011;18;00;00;DIVORCIOS;2058.63585768;A
2011;18;00;01;DIVORCIOS;1.0;A
2011;18;00;06;DIVORCIOS;2057.63585768;A
2011;18;01;00;DIVORCIOS;2058.63585768;A
2011;18;01;01;DIVORCIOS;1.0;A
2011;18;01;06;DIVORCIOS;2057.63585768;A
2011;21;00;00;DIVORCIOS;976.40048302;A
2011;21;00;01;DIVORCIOS;3.0;A
2011;21;00;06;DIVORCIOS;973.40048302;A
2011;21;01;00;DIVORCIOS;975.40048302;A
2011;21;01;01;DIVORCIOS;3.0;A
2011;21;01;06;DIVORCIOS;972.40048302;A
2011;21;06;00;DIVORCIOS;1.0;A
2011;21;06;06;DIVORCIOS;1.0;A
2011;23;00;00;DIVORCIOS;1223.16206129;A
2011;23;00;01;DIVORCIOS;2.0;A
2011;23;00;06;DIVORCIOS;1221.16206129;A
2011;23;01;00;DIVORCIOS;1222.16206129;A
2011;23;01;01;DIVORCIOS;2.0;A
2011;23;01;06;DIVORCIOS;1220.16206129;A
2011;23;06;00;DIVORCIOS;1.0;A
2011;23;06;06;DIVORCIOS;1.0;A
2011;29;00;00;DIVORCIOS;3827.02436747;A
2011;29;00;01;DIVORCIOS;9.0;A
2011;29;00;06;DIVORCIOS;3818.02436747;A
2011;29;01;00;DIVORCIOS;3822.02436747;A
2011;29;01;01;DIVORCIOS;9.0;A
2011;29;01;06;DIVORCIOS;3813.02436747;A
2011;29;06;00;DIVORCIOS;5.0;A
2011;29;06;06;DIVORCIOS;5.0;A
2011;41;00;00;DIVORCIOS;4315.22527316;A
2011;41;00;01;DIVORCIOS;6.0;A
2011;41;00;06;DIVORCIOS;4309.22527316;A
2011;41;01;00;DIVORCIOS;4305.22527316;A
2011;41;01;01;DIVORCIOS;6.0;A
2011;41;01;06;DIVORCIOS;4299.22527316;A
2011;41;06;00;DIVORCIOS;10.0;A
2011;41;06;06;DIVORCIOS;10.0;A
2010;C01;00;00;DIVORCIOS;18373.44232079;A
2010;C01;00;01;DIVORCIOS;18.0;A
2010;C01;00;06;DIVORCIOS;18355.44232079;A
2010;C01;01;00;DIVORCIOS;18355.44232079;A
2010;C01;01;01;DIVORCIOS;18.0;A
2010;C01;01;06;DIVORCIOS;18337.44232079;A
2010;C01;06;00;DIVORCIOS;18.0;A
2010;C01;06;06;DIVORCIOS;18.0;A
2010;04;00;00;DIVORCIOS;1362.40772485;A
2010;04;00;01;DIVORCIOS;3.0;A
2010;04;00;06;DIVORCIOS;1359.40772485;A
2010;04;01;00;DIVORCIOS;1359.40772485;A
2010;04;01;01;DIVORCIOS;3.0;A
2010;04;01;06;DIVORCIOS;1356.40772485;A
2010;04;06;00;DIVORCIOS;3.0;A
2010;04;06;06;DIVORCIOS;3.0;A
2010;11;00;00;DIVORCIOS;2718.61775842;A
2010;11;00;01;DIVORCIOS;2.0;A
2010;11;00;06;DIVORCIOS;2716.61775842;A
2010;11;01;00;DIVORCIOS;2716.61775842;A
2010;11;01;01;DIVORCIOS;2.0;A
2010;11;01;06;DIVORCIOS;2714.61775842;A
2010;11;06;00;DIVORCIOS;2.0;A
2010;11;06;06;DIVORCIOS;2.0;A
2010;14;00;00;DIVORCIOS;1659.02026916;A
2010;14;00;01;DIVORCIOS;3.0;A
2010;14;00;06;DIVORCIOS;1656.02026916;A
2010;14;01;00;DIVORCIOS;1657.02026916;A
2010;14;01;01;DIVORCIOS;3.0;A
2010;14;01;06;DIVORCIOS;1654.02026916;A
2010;14;06;00;DIVORCIOS;2.0;A
2010;14;06;06;DIVORCIOS;2.0;A
2010;18;00;00;DIVORCIOS;2005.38373943;A
2010;18;00;06;DIVORCIOS;2005.38373943;A
2010;18;01;00;DIVORCIOS;2005.38373943;A
2010;18;01;06;DIVORCIOS;2005.38373943;A
2010;21;00;00;DIVORCIOS;992.51673019;A
2010;21;00;01;DIVORCIOS;1.0;A
2010;21;00;06;DIVORCIOS;991.51673019;A
2010;21;01;00;DIVORCIOS;992.51673019;A
2010;21;01;01;DIVORCIOS;1.0;A
2010;21;01;06;DIVORCIOS;991.51673019;A
2010;23;00;00;DIVORCIOS;1193.6878551;A
2010;23;00;06;DIVORCIOS;1193.6878551;A
2010;23;01;00;DIVORCIOS;1190.6878551;A
2010;23;01;06;DIVORCIOS;1190.6878551;A
2010;23;06;00;DIVORCIOS;3.0;A
2010;23;06;06;DIVORCIOS;3.0;A
2010;29;00;00;DIVORCIOS;3876.9745934;A
2010;29;00;01;DIVORCIOS;3.0;A
2010;29;00;06;DIVORCIOS;3873.9745934;A
2010;29;01;00;DIVORCIOS;3873.9745934;A
2010;29;01;01;DIVORCIOS;3.0;A
2010;29;01;06;DIVORCIOS;3870.9745934;A
2010;29;06;00;DIVORCIOS;3.0;A
2010;29;06;06;DIVORCIOS;3.0;A
2010;41;00;00;DIVORCIOS;4564.83365024;A
2010;41;00;01;DIVORCIOS;6.0;A
2010;41;00;06;DIVORCIOS;4558.83365024;A
2010;41;01;00;DIVORCIOS;4559.83365024;A
2010;41;01;01;DIVORCIOS;6.0;A
2010;41;01;06;DIVORCIOS;4553.83365024;A
2010;41;06;00;DIVORCIOS;5.0;A
2010;41;06;06;DIVORCIOS;5.0;A
2009;C01;00;00;DIVORCIOS;17493.840001105;A
2009;C01;00;01;DIVORCIOS;10.0;A
2009;C01;00;06;DIVORCIOS;17483.840001105;A
2009;C01;01;00;DIVORCIOS;17484.840001105;A
2009;C01;01;01;DIVORCIOS;10.0;A
2009;C01;01;06;DIVORCIOS;17474.840001105;A
2009;C01;06;00;DIVORCIOS;9.0;A
2009;C01;06;06;DIVORCIOS;9.0;A
2009;04;00;00;DIVORCIOS;1275.959999958;A
2009;04;00;06;DIVORCIOS;1275.959999958;A
2009;04;01;00;DIVORCIOS;1275.959999958;A
2009;04;01;06;DIVORCIOS;1275.959999958;A
2009;11;00;00;DIVORCIOS;2773.590000972;A
2009;11;00;01;DIVORCIOS;2.0;A
2009;11;00;06;DIVORCIOS;2771.590000972;A
2009;11;01;00;DIVORCIOS;2769.590000972;A
2009;11;01;01;DIVORCIOS;2.0;A
2009;11;01;06;DIVORCIOS;2767.590000972;A
2009;11;06;00;DIVORCIOS;4.0;A
2009;11;06;06;DIVORCIOS;4.0;A
2009;14;00;00;DIVORCIOS;1537.74000012;A
2009;14;00;06;DIVORCIOS;1537.74000012;A
2009;14;01;00;DIVORCIOS;1537.74000012;A
2009;14;01;06;DIVORCIOS;1537.74000012;A
2009;18;00;00;DIVORCIOS;1967.070000359;A
2009;18;00;06;DIVORCIOS;1967.070000359;A
2009;18;01;00;DIVORCIOS;1967.070000359;A
2009;18;01;06;DIVORCIOS;1967.070000359;A
2009;21;00;00;DIVORCIOS;1012.380000091;A
2009;21;00;06;DIVORCIOS;1012.380000091;A
2009;21;01;00;DIVORCIOS;1012.380000091;A
2009;21;01;06;DIVORCIOS;1012.380000091;A
2009;23;00;00;DIVORCIOS;1122.459999905;A
2009;23;00;01;DIVORCIOS;1.0;A
2009;23;00;06;DIVORCIOS;1121.459999905;A
2009;23;01;00;DIVORCIOS;1122.459999905;A
2009;23;01;01;DIVORCIOS;1.0;A
2009;23;01;06;DIVORCIOS;1121.459999905;A
2009;29;00;00;DIVORCIOS;3607.690000055;A
2009;29;00;01;DIVORCIOS;3.0;A
2009;29;00;06;DIVORCIOS;3604.690000055;A
2009;29;01;00;DIVORCIOS;3605.690000055;A
2009;29;01;01;DIVORCIOS;3.0;A
2009;29;01;06;DIVORCIOS;3602.690000055;A
2009;29;06;00;DIVORCIOS;2.0;A
2009;29;06;06;DIVORCIOS;2.0;A
2009;41;00;00;DIVORCIOS;4196.949999645;A
2009;41;00;01;DIVORCIOS;4.0;A
2009;41;00;06;DIVORCIOS;4192.949999645;A
2009;41;01;00;DIVORCIOS;4193.949999645;A
2009;41;01;01;DIVORCIOS;4.0;A
2009;41;01;06;DIVORCIOS;4189.949999645;A
2009;41;06;00;DIVORCIOS;3.0;A
2009;41;06;06;DIVORCIOS;3.0;A
2008;C01;00;00;DIVORCIOS;19784.701197956;A
2008;C01;00;01;DIVORCIOS;4.0;A
2008;C01;00;06;DIVORCIOS;19780.701197956;A
2008;C01;01;00;DIVORCIOS;19776.701197956;A
2008;C01;01;01;DIVORCIOS;4.0;A
2008;C01;01;06;DIVORCIOS;19772.701197956;A
2008;C01;06;00;DIVORCIOS;8.0;A
2008;C01;06;06;DIVORCIOS;8.0;A
2008;04;00;00;DIVORCIOS;1459.899390218;A
2008;04;00;06;DIVORCIOS;1459.899390218;A
2008;04;01;00;DIVORCIOS;1459.899390218;A
2008;04;01;06;DIVORCIOS;1459.899390218;A
2008;11;00;00;DIVORCIOS;3029.88628849;A
2008;11;00;01;DIVORCIOS;2.0;A
2008;11;00;06;DIVORCIOS;3027.88628849;A
2008;11;01;00;DIVORCIOS;3027.88628849;A
2008;11;01;01;DIVORCIOS;2.0;A
2008;11;01;06;DIVORCIOS;3025.88628849;A
2008;11;06;00;DIVORCIOS;2.0;A
2008;11;06;06;DIVORCIOS;2.0;A
2008;14;00;00;DIVORCIOS;1595.530376772;A
2008;14;00;06;DIVORCIOS;1595.530376772;A
2008;14;01;00;DIVORCIOS;1595.530376772;A
2008;14;01;06;DIVORCIOS;1595.530376772;A
2008;18;00;00;DIVORCIOS;2172.357568834;A
2008;18;00;06;DIVORCIOS;2172.357568834;A
2008;18;01;00;DIVORCIOS;2172.357568834;A
2008;18;01;06;DIVORCIOS;2172.357568834;A
2008;21;00;00;DIVORCIOS;1165.944181717;A
2008;21;00;06;DIVORCIOS;1165.944181717;A
2008;21;01;00;DIVORCIOS;1165.944181717;A
2008;21;01;06;DIVORCIOS;1165.944181717;A
2008;23;00;00;DIVORCIOS;1297.204501345;A
2008;23;00;06;DIVORCIOS;1297.204501345;A
2008;23;01;00;DIVORCIOS;1296.204501345;A
2008;23;01;06;DIVORCIOS;1296.204501345;A
2008;23;06;00;DIVORCIOS;1.0;A
2008;23;06;06;DIVORCIOS;1.0;A
2008;29;00;00;DIVORCIOS;4187.089941605;A
2008;29;00;01;DIVORCIOS;2.0;A
2008;29;00;06;DIVORCIOS;4185.089941605;A
2008;29;01;00;DIVORCIOS;4182.089941605;A
2008;29;01;01;DIVORCIOS;2.0;A
2008;29;01;06;DIVORCIOS;4180.089941605;A
2008;29;06;00;DIVORCIOS;5.0;A
2008;29;06;06;DIVORCIOS;5.0;A
2008;41;00;00;DIVORCIOS;4876.788948975;A
2008;41;00;06;DIVORCIOS;4876.788948975;A
2008;41;01;00;DIVORCIOS;4876.788948975;A
2008;41;01;06;DIVORCIOS;4876.788948975;A
2007;C01;00;00;DIVORCIOS;21609.099999161;A
2007;C01;00;01;DIVORCIOS;5.0;A
2007;C01;00;06;DIVORCIOS;21604.099999161;A
2007;C01;01;00;DIVORCIOS;21607.099999161;A
2007;C01;01;01;DIVORCIOS;5.0;A
2007;C01;01;06;DIVORCIOS;21602.099999161;A
2007;C01;06;00;DIVORCIOS;2.0;A
2007;C01;06;06;DIVORCIOS;2.0;A
2007;04;00;00;DIVORCIOS;1642.139999901;A
2007;04;00;06;DIVORCIOS;1642.139999901;A
2007;04;01;00;DIVORCIOS;1642.139999901;A
2007;04;01;06;DIVORCIOS;1642.139999901;A
2007;11;00;00;DIVORCIOS;3287.229999146;A
2007;11;00;01;DIVORCIOS;1.0;A
2007;11;00;06;DIVORCIOS;3286.229999146;A
2007;11;01;00;DIVORCIOS;3287.229999146;A
2007;11;01;01;DIVORCIOS;1.0;A
2007;11;01;06;DIVORCIOS;3286.229999146;A
2007;14;00;00;DIVORCIOS;1853.999999925;A
2007;14;00;06;DIVORCIOS;1853.999999925;A
2007;14;01;00;DIVORCIOS;1853.999999925;A
2007;14;01;06;DIVORCIOS;1853.999999925;A
2007;18;00;00;DIVORCIOS;2389.41000052;A
2007;18;00;06;DIVORCIOS;2389.41000052;A
2007;18;01;00;DIVORCIOS;2389.41000052;A
2007;18;01;06;DIVORCIOS;2389.41000052;A
2007;21;00;00;DIVORCIOS;1393.309999774;A
2007;21;00;06;DIVORCIOS;1393.309999774;A
2007;21;01;00;DIVORCIOS;1393.309999774;A
2007;21;01;06;DIVORCIOS;1393.309999774;A
2007;23;00;00;DIVORCIOS;1422.190000204;A
2007;23;00;06;DIVORCIOS;1422.190000204;A
2007;23;01;00;DIVORCIOS;1422.190000204;A
2007;23;01;06;DIVORCIOS;1422.190000204;A
2007;29;00;00;DIVORCIOS;4555.859999734;A
2007;29;00;01;DIVORCIOS;2.0;A
2007;29;00;06;DIVORCIOS;4553.859999734;A
2007;29;01;00;DIVORCIOS;4553.859999734;A
2007;29;01;01;DIVORCIOS;2.0;A
2007;29;01;06;DIVORCIOS;4551.859999734;A
2007;29;06;00;DIVORCIOS;2.0;A
2007;29;06;06;DIVORCIOS;2.0;A
2007;41;00;00;DIVORCIOS;5064.959999957;A
2007;41;00;01;DIVORCIOS;2.0;A
2007;41;00;06;DIVORCIOS;5062.959999957;A
2007;41;01;00;DIVORCIOS;5064.959999957;A
2007;41;01;01;DIVORCIOS;2.0;A
2007;41;01;06;DIVORCIOS;5062.959999957;A
2006;C01;00;00;DIVORCIOS;21218.50087;A
2006;C01;00;06;DIVORCIOS;21218.50087;A
2006;C01;01;00;DIVORCIOS;21218.50087;A
2006;C01;01;06;DIVORCIOS;21218.50087;A
2006;04;00;00;DIVORCIOS;1595.879802;A
2006;04;00;06;DIVORCIOS;1595.879802;A
2006;04;01;00;DIVORCIOS;1595.879802;A
2006;04;01;06;DIVORCIOS;1595.879802;A
2006;11;00;00;DIVORCIOS;3145.260002;A
2006;11;00;06;DIVORCIOS;3145.260002;A
2006;11;01;00;DIVORCIOS;3145.260002;A
2006;11;01;06;DIVORCIOS;3145.260002;A
2006;14;00;00;DIVORCIOS;1834.890112;A
2006;14;00;06;DIVORCIOS;1834.890112;A
2006;14;01;00;DIVORCIOS;1834.890112;A
2006;14;01;06;DIVORCIOS;1834.890112;A
2006;18;00;00;DIVORCIOS;2080.80049;A
2006;18;00;06;DIVORCIOS;2080.80049;A
2006;18;01;00;DIVORCIOS;2080.80049;A
2006;18;01;06;DIVORCIOS;2080.80049;A
2006;21;00;00;DIVORCIOS;1332.84986;A
2006;21;00;06;DIVORCIOS;1332.84986;A
2006;21;01;00;DIVORCIOS;1332.84986;A
2006;21;01;06;DIVORCIOS;1332.84986;A
2006;23;00;00;DIVORCIOS;1309.440144;A
2006;23;00;06;DIVORCIOS;1309.440144;A
2006;23;01;00;DIVORCIOS;1309.440144;A
2006;23;01;06;DIVORCIOS;1309.440144;A
2006;29;00;00;DIVORCIOS;4712.309813;A
2006;29;00;06;DIVORCIOS;4712.309813;A
2006;29;01;00;DIVORCIOS;4712.309813;A
2006;29;01;06;DIVORCIOS;4712.309813;A
2006;41;00;00;DIVORCIOS;5207.070647;A
2006;41;00;06;DIVORCIOS;5207.070647;A
2006;41;01;00;DIVORCIOS;5207.070647;A
2006;41;01;06;DIVORCIOS;5207.070647;A
2005;C01;00;00;DIVORCIOS;10748.000406;A
2005;C01;00;06;DIVORCIOS;10748.000406;A
2005;C01;01;00;DIVORCIOS;10748.000406;A
2005;C01;01;06;DIVORCIOS;10748.000406;A
2005;04;00;00;DIVORCIOS;833.000224;A
2005;04;00;06;DIVORCIOS;833.000224;A
2005;04;01;00;DIVORCIOS;833.000224;A
2005;04;01;06;DIVORCIOS;833.000224;A
2005;11;00;00;DIVORCIOS;1642.999986;A
2005;11;00;06;DIVORCIOS;1642.999986;A
2005;11;01;00;DIVORCIOS;1642.999986;A
2005;11;01;06;DIVORCIOS;1642.999986;A
2005;14;00;00;DIVORCIOS;939.000159;A
2005;14;00;06;DIVORCIOS;939.000159;A
2005;14;01;00;DIVORCIOS;939.000159;A
2005;14;01;06;DIVORCIOS;939.000159;A
2005;18;00;00;DIVORCIOS;959.000189;A
2005;18;00;06;DIVORCIOS;959.000189;A
2005;18;01;00;DIVORCIOS;959.000189;A
2005;18;01;06;DIVORCIOS;959.000189;A
2005;21;00;00;DIVORCIOS;726.999975;A
2005;21;00;06;DIVORCIOS;726.999975;A
2005;21;01;00;DIVORCIOS;726.999975;A
2005;21;01;06;DIVORCIOS;726.999975;A
2005;23;00;00;DIVORCIOS;636.999935;A
2005;23;00;06;DIVORCIOS;636.999935;A
2005;23;01;00;DIVORCIOS;636.999935;A
2005;23;01;06;DIVORCIOS;636.999935;A
2005;29;00;00;DIVORCIOS;2312.000002;A
2005;29;00;06;DIVORCIOS;2312.000002;A
2005;29;01;00;DIVORCIOS;2312.000002;A
2005;29;01;06;DIVORCIOS;2312.000002;A
2005;41;00;00;DIVORCIOS;2697.999936;A
2005;41;00;06;DIVORCIOS;2697.999936;A
2005;41;01;00;DIVORCIOS;2697.999936;A
2005;41;01;06;DIVORCIOS;2697.999936;A
2004;C01;00;00;DIVORCIOS;7744.999297;A
2004;C01;00;06;DIVORCIOS;7744.999297;A
2004;C01;01;00;DIVORCIOS;7744.999297;A
2004;C01;01;06;DIVORCIOS;7744.999297;A
2004;04;00;00;DIVORCIOS;623.000146;A
2004;04;00;06;DIVORCIOS;623.000146;A
2004;04;01;00;DIVORCIOS;623.000146;A
2004;04;01;06;DIVORCIOS;623.000146;A
2004;11;00;00;DIVORCIOS;1177.000044;A
2004;11;00;06;DIVORCIOS;1177.000044;A
2004;11;01;00;DIVORCIOS;1177.000044;A
2004;11;01;06;DIVORCIOS;1177.000044;A
2004;14;00;00;DIVORCIOS;607.00024;A
2004;14;00;06;DIVORCIOS;607.00024;A
2004;14;01;00;DIVORCIOS;607.00024;A
2004;14;01;06;DIVORCIOS;607.00024;A
2004;18;00;00;DIVORCIOS;873.000025;A
2004;18;00;06;DIVORCIOS;873.000025;A
2004;18;01;00;DIVORCIOS;873.000025;A
2004;18;01;06;DIVORCIOS;873.000025;A
2004;21;00;00;DIVORCIOS;473.000077;A
2004;21;00;06;DIVORCIOS;473.000077;A
2004;21;01;00;DIVORCIOS;473.000077;A
2004;21;01;06;DIVORCIOS;473.000077;A
2004;23;00;00;DIVORCIOS;411.9999;A
2004;23;00;06;DIVORCIOS;411.9999;A
2004;23;01;00;DIVORCIOS;411.9999;A
2004;23;01;06;DIVORCIOS;411.9999;A
2004;29;00;00;DIVORCIOS;1704.999483;A
2004;29;00;06;DIVORCIOS;1704.999483;A
2004;29;01;00;DIVORCIOS;1704.999483;A
2004;29;01;06;DIVORCIOS;1704.999483;A
2004;41;00;00;DIVORCIOS;1874.999382;A
2004;41;00;06;DIVORCIOS;1874.999382;A
2004;41;01;00;DIVORCIOS;1874.999382;A
2004;41;01;06;DIVORCIOS;1874.999382;A
2003;C01;00;00;DIVORCIOS;6791.000174;A
2003;C01;00;06;DIVORCIOS;6791.000174;A
2003;C01;01;00;DIVORCIOS;6791.000174;A
2003;C01;01;06;DIVORCIOS;6791.000174;A
2003;04;00;00;DIVORCIOS;513.000075;A
2003;04;00;06;DIVORCIOS;513.000075;A
2003;04;01;00;DIVORCIOS;513.000075;A
2003;04;01;06;DIVORCIOS;513.000075;A
2003;11;00;00;DIVORCIOS;1006.00038;A
2003;11;00;06;DIVORCIOS;1006.00038;A
2003;11;01;00;DIVORCIOS;1006.00038;A
2003;11;01;06;DIVORCIOS;1006.00038;A
2003;14;00;00;DIVORCIOS;567.99999;A
2003;14;00;06;DIVORCIOS;567.99999;A
2003;14;01;00;DIVORCIOS;567.99999;A
2003;14;01;06;DIVORCIOS;567.99999;A
2003;18;00;00;DIVORCIOS;787.999854;A
2003;18;00;06;DIVORCIOS;787.999854;A
2003;18;01;00;DIVORCIOS;787.999854;A
2003;18;01;06;DIVORCIOS;787.999854;A
2003;21;00;00;DIVORCIOS;439.999954;A
2003;21;00;06;DIVORCIOS;439.999954;A
2003;21;01;00;DIVORCIOS;439.999954;A
2003;21;01;06;DIVORCIOS;439.999954;A
2003;23;00;00;DIVORCIOS;408.000085;A
2003;23;00;06;DIVORCIOS;408.000085;A
2003;23;01;00;DIVORCIOS;408.000085;A
2003;23;01;06;DIVORCIOS;408.000085;A
2003;29;00;00;DIVORCIOS;1500.999744;A
2003;29;00;06;DIVORCIOS;1500.999744;A
2003;29;01;00;DIVORCIOS;1500.999744;A
2003;29;01;06;DIVORCIOS;1500.999744;A
2003;41;00;00;DIVORCIOS;1567.000092;A
2003;41;00;06;DIVORCIOS;1567.000092;A
2003;41;01;00;DIVORCIOS;1567.000092;A
2003;41;01;06;DIVORCIOS;1567.000092;A
2002;C01;00;00;DIVORCIOS;6363.999709;A
2002;C01;00;06;DIVORCIOS;6363.999709;A
2002;C01;01;00;DIVORCIOS;6363.999709;A
2002;C01;01;06;DIVORCIOS;6363.999709;A
2002;04;00;00;DIVORCIOS;462.9999;A
2002;04;00;06;DIVORCIOS;462.9999;A
2002;04;01;00;DIVORCIOS;462.9999;A
2002;04;01;06;DIVORCIOS;462.9999;A
2002;11;00;00;DIVORCIOS;957.999859;A
2002;11;00;06;DIVORCIOS;957.999859;A
2002;11;01;00;DIVORCIOS;957.999859;A
2002;11;01;06;DIVORCIOS;957.999859;A
2002;14;00;00;DIVORCIOS;493.999804;A
2002;14;00;06;DIVORCIOS;493.999804;A
2002;14;01;00;DIVORCIOS;493.999804;A
2002;14;01;06;DIVORCIOS;493.999804;A
2002;18;00;00;DIVORCIOS;746.999952;A
2002;18;00;06;DIVORCIOS;746.999952;A
2002;18;01;00;DIVORCIOS;746.999952;A
2002;18;01;06;DIVORCIOS;746.999952;A
2002;21;00;00;DIVORCIOS;333.0;A
2002;21;00;06;DIVORCIOS;333.0;A
2002;21;01;00;DIVORCIOS;333.0;A
2002;21;01;06;DIVORCIOS;333.0;A
2002;23;00;00;DIVORCIOS;356.999936;A
2002;23;00;06;DIVORCIOS;356.999936;A
2002;23;01;00;DIVORCIOS;356.999936;A
2002;23;01;06;DIVORCIOS;356.999936;A
2002;29;00;00;DIVORCIOS;1505.000544;A
2002;29;00;06;DIVORCIOS;1505.000544;A
2002;29;01;00;DIVORCIOS;1505.000544;A
2002;29;01;06;DIVORCIOS;1505.000544;A
2002;41;00;00;DIVORCIOS;1506.999714;A
2002;41;00;06;DIVORCIOS;1506.999714;A
2002;41;01;00;DIVORCIOS;1506.999714;A
2002;41;01;06;DIVORCIOS;1506.999714;A
2001;C01;00;00;DIVORCIOS;5750.999337;A
2001;C01;00;06;DIVORCIOS;5750.999337;A
2001;C01;01;00;DIVORCIOS;5750.999337;A
2001;C01;01;06;DIVORCIOS;5750.999337;A
2001;04;00;00;DIVORCIOS;423.999939;A
2001;04;00;06;DIVORCIOS;423.999939;A
2001;04;01;00;DIVORCIOS;423.999939;A
2001;04;01;06;DIVORCIOS;423.999939;A
2001;11;00;00;DIVORCIOS;862.99983;A
