D_TEMPORAL_0;D_TERRITORIO_0;D_NACIONACONYUGES_0;INDICATOR;OBS_VALUE;FREQ
2009;41;11;Separaciones;361.1131693436;A
2009;41;10;Separaciones;361.1131693436;A
2009;41;1;Separaciones;361.1131693436;A
2009;41;22;Separaciones;11.9468306638;A
2009;41;20;Separaciones;11.9468306638;A
2009;41;2;Separaciones;6.758409611;A
2009;41;3;Separaciones;5.1884210528;A
2009;41;30;Separaciones;;A
2009;41;4;Separaciones;;A
2009;41;5;Separaciones;;A
2008;C01;00;Separaciones;1692.7371674121;A
2008;C01;11;Separaciones;1619.1606905664;A
2008;C01;10;Separaciones;1619.1606905664;A
2008;C01;1;Separaciones;1619.1606905664;A
2008;C01;22;Separaciones;70.2987643003;A
2008;C01;20;Separaciones;45.6993522205;A
2008;C01;2;Separaciones;26.2377300042;A
2008;C01;3;Separaciones;19.4616222163;A
2008;C01;30;Separaciones;24.5994120798;A
2008;C01;4;Separaciones;14.6980250794;A
2008;C01;5;Separaciones;9.9013870004;A
2008;C01;NC0;Separaciones;3.2777125454;A
2008;C01;NC;Separaciones;3.2777125454;A
2008;04;00;Separaciones;96.2877203913;A
2008;04;11;Separaciones;92.2732069512;A
2008;04;10;Separaciones;92.2732069512;A
2008;04;1;Separaciones;92.2732069512;A
2008;04;22;Separaciones;4.0145134401;A
2008;04;20;Separaciones;1.3381711467;A
2008;04;2;Separaciones;1.3381711467;A
2008;04;3;Separaciones;;A
2008;04;30;Separaciones;2.6763422934;A
2008;04;4;Separaciones;2.6763422934;A
2008;04;5;Separaciones;;A
2008;04;NC0;Separaciones;;A
2008;04;NC;Separaciones;;A
2008;11;00;Separaciones;285.8106521385;A
2008;11;11;Separaciones;279.7082163074;A
2008;11;10;Separaciones;279.7082163074;A
2008;11;1;Separaciones;279.7082163074;A
2008;11;22;Separaciones;6.1024358311;A
2008;11;20;Separaciones;4.9375100561;A
2008;11;2;Separaciones;1.164925775;A
2008;11;3;Separaciones;3.7725842811;A
2008;11;30;Separaciones;1.164925775;A
2008;11;4;Separaciones;;A
2008;11;5;Separaciones;1.164925775;A
2008;14;00;Separaciones;227.038028358;A
2008;14;11;Separaciones;220.1704944102;A
2008;14;10;Separaciones;220.1704944102;A
2008;14;1;Separaciones;220.1704944102;A
2008;14;22;Separaciones;6.8675339478;A
2008;14;20;Separaciones;6.8675339478;A
2008;14;2;Separaciones;5.8254548909;A
2008;14;3;Separaciones;1.0420790569;A
2008;14;30;Separaciones;;A
2008;14;4;Separaciones;;A
2008;14;5;Separaciones;;A
2008;18;00;Separaciones;182.40095509;A
2008;18;11;Separaciones;174.15686499;A
2008;18;10;Separaciones;174.15686499;A
2008;18;1;Separaciones;174.15686499;A
2008;18;22;Separaciones;8.2440901;A
2008;18;20;Separaciones;7.2135788375;A
2008;18;2;Separaciones;4.12204505;A
2008;18;3;Separaciones;3.0915337875;A
2008;18;30;Separaciones;1.0305112625;A
2008;18;4;Separaciones;1.0305112625;A
2008;18;5;Separaciones;;A
2008;21;00;Separaciones;100.3696713296;A
2008;21;11;Separaciones;99.3696713296;A
2008;21;10;Separaciones;99.3696713296;A
2008;21;1;Separaciones;99.3696713296;A
2008;21;22;Separaciones;1.0;A
2008;21;20;Separaciones;1.0;A
2008;21;2;Separaciones;1.0;A
2008;21;3;Separaciones;;A
2008;21;30;Separaciones;;A
2008;21;4;Separaciones;;A
2008;21;5;Separaciones;;A
2008;23;00;Separaciones;135.4196187528;A
2008;23;11;Separaciones;135.4196187528;A
2008;23;10;Separaciones;135.4196187528;A
2008;23;1;Separaciones;135.4196187528;A
2008;23;22;Separaciones;;A
2008;23;20;Separaciones;;A
2008;23;2;Separaciones;;A
2008;23;3;Separaciones;;A
2008;23;30;Separaciones;;A
2008;23;4;Separaciones;;A
2008;29;00;Separaciones;266.3862143614;A
2008;29;11;Separaciones;229.719939089;A
2008;29;10;Separaciones;229.719939089;A
2008;29;1;Separaciones;229.719939089;A
2008;29;22;Separaciones;33.388562727;A
2008;29;20;Separaciones;21.8331376362;A
2008;29;2;Separaciones;10.2777125454;A
2008;29;3;Separaciones;11.5554250908;A
2008;29;30;Separaciones;11.5554250908;A
2008;29;4;Separaciones;6.2777125454;A
2008;29;5;Separaciones;5.2777125454;A
2008;29;NC0;Separaciones;3.2777125454;A
2008;29;NC;Separaciones;3.2777125454;A
2008;41;00;Separaciones;399.0243069905;A
2008;41;11;Separaciones;388.3426787362;A
2008;41;10;Separaciones;388.3426787362;A
2008;41;1;Separaciones;388.3426787362;A
2008;41;22;Separaciones;10.6816282543;A
2008;41;20;Separaciones;2.5094205962;A
2008;41;2;Separaciones;2.5094205962;A
2008;41;3;Separaciones;;A
2008;41;30;Separaciones;8.1722076581;A
2008;41;4;Separaciones;4.7134589781;A
2008;41;5;Separaciones;3.45874868;A
2008;41;NC0;Separaciones;;A
2008;41;NC;Separaciones;;A
2007;C01;00;Separaciones;2252.190000142;A
2007;C01;11;Separaciones;2142.348634496;A
2007;C01;10;Separaciones;2142.348634496;A
2007;C01;1;Separaciones;2142.348634496;A
2007;C01;22;Separaciones;80.143621964;A
2007;C01;20;Separaciones;59.07025533;A
2007;C01;2;Separaciones;27.745868254;A
2007;C01;3;Separaciones;31.324387076;A
2007;C01;30;Separaciones;21.073366634;A
2007;C01;4;Separaciones;14.231800858;A
2007;C01;5;Separaciones;6.841565776;A
2007;C01;NC0;Separaciones;29.697743682;A
2007;C01;NC;Separaciones;29.697743682;A
2007;04;00;Separaciones;121.410000006;A
2007;04;11;Separaciones;101.468181824;A
2007;04;10;Separaciones;101.468181824;A
2007;04;1;Separaciones;101.468181824;A
2007;04;22;Separaciones;;A
2007;04;20;Separaciones;;A
2007;04;2;Separaciones;;A
2007;04;3;Separaciones;;A
2007;04;30;Separaciones;;A
2007;04;4;Separaciones;;A
2007;04;5;Separaciones;;A
2007;04;NC0;Separaciones;19.941818182;A
2007;04;NC;Separaciones;19.941818182;A
2007;11;00;Separaciones;345.03999999;A
2007;11;11;Separaciones;338.445228812;A
2007;11;10;Separaciones;338.445228812;A
2007;11;1;Separaciones;338.445228812;A
2007;11;22;Separaciones;2.111898734;A
2007;11;20;Separaciones;1.055949367;A
2007;11;2;Separaciones;1.055949367;A
2007;11;3;Separaciones;;A
2007;11;30;Separaciones;1.055949367;A
2007;11;4;Separaciones;;A
2007;11;5;Separaciones;1.055949367;A
2007;11;NC0;Separaciones;4.482872444;A
2007;11;NC;Separaciones;4.482872444;A
2007;14;00;Separaciones;269.900000005;A
2007;14;11;Separaciones;268.900000005;A
2007;14;10;Separaciones;268.900000005;A
2007;14;1;Separaciones;268.900000005;A
2007;14;22;Separaciones;1.0;A
2007;14;20;Separaciones;1.0;A
2007;14;2;Separaciones;;A
2007;14;3;Separaciones;1.0;A
2007;14;30;Separaciones;;A
2007;14;4;Separaciones;;A
2007;14;5;Separaciones;;A
2007;18;00;Separaciones;229.899999993;A
2007;18;11;Separaciones;226.343089424;A
2007;18;10;Separaciones;226.343089424;A
2007;18;1;Separaciones;226.343089424;A
2007;18;22;Separaciones;3.556910569;A
2007;18;20;Separaciones;1.025203252;A
2007;18;2;Separaciones;1.025203252;A
2007;18;3;Separaciones;;A
2007;18;30;Separaciones;2.531707317;A
2007;18;4;Separaciones;;A
2007;18;5;Separaciones;2.531707317;A
2007;21;00;Separaciones;120.089999991;A
2007;21;11;Separaciones;116.346792444;A
2007;21;10;Separaciones;116.346792444;A
2007;21;1;Separaciones;116.346792444;A
2007;21;22;Separaciones;3.743207547;A
2007;21;20;Separaciones;1.043207547;A
2007;21;2;Separaciones;;A
2007;21;3;Separaciones;1.043207547;A
2007;21;30;Separaciones;2.7;A
2007;21;4;Separaciones;2.7;A
2007;23;00;Separaciones;213.10999998;A
2007;23;11;Separaciones;202.53698716;A
2007;23;10;Separaciones;202.53698716;A
2007;23;1;Separaciones;202.53698716;A
2007;23;22;Separaciones;10.57301282;A
2007;23;20;Separaciones;10.57301282;A
2007;23;2;Separaciones;5.175;A
2007;23;3;Separaciones;5.39801282;A
2007;29;00;Separaciones;424.9200001;A
2007;29;11;Separaciones;378.60206754;A
2007;29;10;Separaciones;378.60206754;A
2007;29;1;Separaciones;378.60206754;A
2007;29;22;Separaciones;42.228457486;A
2007;29;20;Separaciones;28.626325518;A
2007;29;2;Separaciones;11.43285924;A
2007;29;3;Separaciones;17.193466278;A
2007;29;30;Separaciones;13.602131968;A
2007;29;4;Separaciones;10.348222876;A
2007;29;5;Separaciones;3.253909092;A
2007;29;NC0;Separaciones;4.089475074;A
2007;29;NC;Separaciones;4.089475074;A
2007;41;00;Separaciones;527.820000077;A
2007;41;11;Separaciones;509.706287287;A
2007;41;10;Separaciones;509.706287287;A
2007;41;1;Separaciones;509.706287287;A
2007;41;22;Separaciones;16.930134808;A
2007;41;20;Separaciones;15.746556826;A
2007;41;2;Separaciones;9.056856395;A
2007;41;3;Separaciones;6.689700431;A
2007;41;30;Separaciones;1.183577982;A
2007;41;4;Separaciones;1.183577982;A
2007;41;5;Separaciones;;A
2007;41;NC0;Separaciones;1.183577982;A
2007;41;NC;Separaciones;1.183577982;A
2006;C01;00;Separaciones;4085.709783;A
2006;C01;NC0;Separaciones;4085.709783;A
2006;C01;NC;Separaciones;4085.709783;A
2006;04;00;Separaciones;267.840027;A
2006;04;NC0;Separaciones;267.840027;A
2006;04;NC;Separaciones;267.840027;A
2006;11;00;Separaciones;640.770013;A
2006;11;NC0;Separaciones;640.770013;A
2006;11;NC;Separaciones;640.770013;A
2006;14;00;Separaciones;451.979978;A
2006;14;NC0;Separaciones;451.979978;A
2006;14;NC;Separaciones;451.979978;A
2006;18;00;Separaciones;537.299946;A
2006;18;NC0;Separaciones;537.299946;A
2006;18;NC;Separaciones;537.299946;A
2006;21;00;Separaciones;286.899984;A
2006;21;NC0;Separaciones;286.899984;A
2006;21;NC;Separaciones;286.899984;A
2006;23;00;Separaciones;326.429937;A
2006;23;NC0;Separaciones;326.429937;A
2006;23;NC;Separaciones;326.429937;A
2006;29;00;Separaciones;657.509904;A
2006;29;NC0;Separaciones;657.509904;A
2006;29;NC;Separaciones;657.509904;A
2006;41;00;Separaciones;916.979994;A
2006;41;NC0;Separaciones;916.979994;A
2006;41;NC;Separaciones;916.979994;A
2005;C01;00;Separaciones;11613.00000646;A
2005;C01;NC0;Separaciones;11613.00000646;A
2005;C01;NC;Separaciones;11613.00000646;A
2005;04;00;Separaciones;808.99999851;A
2005;04;NC0;Separaciones;808.99999851;A
2005;04;NC;Separaciones;808.99999851;A
2005;11;00;Separaciones;1853.00000467;A
2005;11;NC0;Separaciones;1853.00000467;A
2005;11;NC;Separaciones;1853.00000467;A
2005;14;00;Separaciones;1087.99999705;A
2005;14;NC0;Separaciones;1087.99999705;A
2005;14;NC;Separaciones;1087.99999705;A
2005;18;00;Separaciones;1255.99999686;A
2005;18;NC0;Separaciones;1255.99999686;A
2005;18;NC;Separaciones;1255.99999686;A
2005;21;00;Separaciones;779.00000184;A
2005;21;NC0;Separaciones;779.00000184;A
2005;21;NC;Separaciones;779.00000184;A
2005;23;00;Separaciones;816.99999969;A
2005;23;NC0;Separaciones;816.99999969;A
2005;23;NC;Separaciones;816.99999969;A
2005;29;00;Separaciones;2263.00000248;A
2005;29;NC0;Separaciones;2263.00000248;A
2005;29;NC;Separaciones;2263.00000248;A
2005;41;00;Separaciones;2748.00000536;A
2005;41;NC0;Separaciones;2748.00000536;A
2005;41;NC;Separaciones;2748.00000536;A
2004;C01;00;Separaciones;14276.001079;A
2004;C01;NC0;Separaciones;14276.001079;A
2004;C01;NC;Separaciones;14276.001079;A
2004;04;00;Separaciones;1112.00024;A
2004;04;NC0;Separaciones;1112.00024;A
2004;04;NC;Separaciones;1112.00024;A
2004;11;00;Separaciones;2093.000459;A
2004;11;NC0;Separaciones;2093.000459;A
2004;11;NC;Separaciones;2093.000459;A
2004;14;00;Separaciones;1267.00032;A
2004;14;NC0;Separaciones;1267.00032;A
2004;14;NC;Separaciones;1267.00032;A
2004;18;00;Separaciones;1612.9995;A
2004;18;NC0;Separaciones;1612.9995;A
2004;18;NC;Separaciones;1612.9995;A
2004;21;00;Separaciones;935.999804;A
2004;21;NC0;Separaciones;935.999804;A
2004;21;NC;Separaciones;935.999804;A
2004;23;00;Separaciones;895.000176;A
2004;23;NC0;Separaciones;895.000176;A
2004;23;NC;Separaciones;895.000176;A
2004;29;00;Separaciones;2906.000692;A
2004;29;NC0;Separaciones;2906.000692;A
2004;29;NC;Separaciones;2906.000692;A
2004;41;00;Separaciones;3453.999888;A
2004;41;NC0;Separaciones;3453.999888;A
2004;41;NC;Separaciones;3453.999888;A
2003;C01;00;Separaciones;12967.001106;A
2003;C01;NC0;Separaciones;12967.001106;A
2003;C01;NC;Separaciones;12967.001106;A
2003;04;00;Separaciones;910.999995;A
2003;04;NC0;Separaciones;910.999995;A
2003;04;NC;Separaciones;910.999995;A
2003;11;00;Separaciones;1905.00024;A
2003;11;NC0;Separaciones;1905.00024;A
2003;11;NC;Separaciones;1905.00024;A
2003;14;00;Separaciones;1177.00044;A
2003;14;NC0;Separaciones;1177.00044;A
2003;14;NC;Separaciones;1177.00044;A
2003;18;00;Separaciones;1573.999476;A
2003;18;NC0;Separaciones;1573.999476;A
2003;18;NC;Separaciones;1573.999476;A
2003;21;00;Separaciones;761.00001;A
2003;21;NC0;Separaciones;761.00001;A
2003;21;NC;Separaciones;761.00001;A
2003;23;00;Separaciones;810.000224;A
2003;23;NC0;Separaciones;810.000224;A
2003;23;NC;Separaciones;810.000224;A
2003;29;00;Separaciones;2759.000618;A
2003;29;NC0;Separaciones;2759.000618;A
2003;29;NC;Separaciones;2759.000618;A
2003;41;00;Separaciones;3070.000103;A
2003;41;NC0;Separaciones;3070.000103;A
2003;41;NC;Separaciones;3070.000103;A
2002;C01;00;Separaciones;12611.000178;A
2002;C01;NC0;Separaciones;12611.000178;A
2002;C01;NC;Separaciones;12611.000178;A
2002;04;00;Separaciones;1013.99996;A
2002;04;NC0;Separaciones;1013.99996;A
2002;04;NC;Separaciones;1013.99996;A
2002;11;00;Separaciones;1800.000576;A
2002;11;NC0;Separaciones;1800.000576;A
2002;11;NC;Separaciones;1800.000576;A
2002;14;00;Separaciones;1117.999998;A
2002;14;NC0;Separaciones;1117.999998;A
2002;14;NC;Separaciones;1117.999998;A
2002;18;00;Separaciones;1362.000035;A
2002;18;NC0;Separaciones;1362.000035;A
2002;18;NC;Separaciones;1362.000035;A
2002;21;00;Separaciones;693.999885;A
2002;21;NC0;Separaciones;693.999885;A
2002;21;NC;Separaciones;693.999885;A
2002;23;00;Separaciones;793.999797;A
2002;23;NC0;Separaciones;793.999797;A
2002;23;NC;Separaciones;793.999797;A
2002;29;00;Separaciones;2621.999218;A
2002;29;NC0;Separaciones;2621.999218;A
2002;29;NC;Separaciones;2621.999218;A
2002;41;00;Separaciones;3207.000709;A
2002;41;NC0;Separaciones;3207.000709;A
2002;41;NC;Separaciones;3207.000709;A
2001;C01;00;Separaciones;10770.998593;A
2001;C01;NC0;Separaciones;10770.998593;A
2001;C01;NC;Separaciones;10770.998593;A
2001;04;00;Separaciones;733.999794;A
2001;04;NC0;Separaciones;733.999794;A
2001;04;NC;Separaciones;733.999794;A
2001;11;00;Separaciones;1631.99998;A
2001;11;NC0;Separaciones;1631.99998;A
2001;11;NC;Separaciones;1631.99998;A
2001;14;00;Separaciones;1051.99975;A
2001;14;NC0;Separaciones;1051.99975;A
2001;14;NC;Separaciones;1051.99975;A
2001;18;00;Separaciones;1143.999663;A
2001;18;NC0;Separaciones;1143.999663;A
2001;18;NC;Separaciones;1143.999663;A
2001;21;00;Separaciones;718.99982;A
2001;21;NC0;Separaciones;718.99982;A
2001;21;NC;Separaciones;718.99982;A
2001;23;00;Separaciones;708.0;A
2001;23;NC0;Separaciones;708.0;A
2001;23;NC;Separaciones;708.0;A
2001;29;00;Separaciones;2181.999582;A
2001;29;NC0;Separaciones;2181.999582;A
2001;29;NC;Separaciones;2181.999582;A
2001;41;00;Separaciones;2600.000004;A
2001;41;NC0;Separaciones;2600.000004;A
2001;41;NC;Separaciones;2600.000004;A
2000;C01;00;Separaciones;10759.000045;A
2000;C01;NC0;Separaciones;10759.000045;A
2000;C01;NC;Separaciones;10759.000045;A
2000;04;00;Separaciones;759.000089;A
2000;04;NC0;Separaciones;759.000089;A
2000;04;NC;Separaciones;759.000089;A
2000;11;00;Separaciones;1694.00028;A
2000;11;NC0;Separaciones;1694.00028;A
2000;11;NC;Separaciones;1694.00028;A
2000;14;00;Separaciones;904.999872;A
2000;14;NC0;Separaciones;904.999872;A
2000;14;NC;Separaciones;904.999872;A
2000;18;00;Separaciones;1188.000051;A
2000;18;NC0;Separaciones;1188.000051;A
2000;18;NC;Separaciones;1188.000051;A
2000;21;00;Separaciones;655.000038;A
2000;21;NC0;Separaciones;655.000038;A
2000;21;NC;Separaciones;655.000038;A
2000;23;00;Separaciones;667.000116;A
2000;23;NC0;Separaciones;667.000116;A
2000;23;NC;Separaciones;667.000116;A
2000;29;00;Separaciones;2343.999334;A
2000;29;NC0;Separaciones;2343.999334;A
2000;29;NC;Separaciones;2343.999334;A
2000;41;00;Separaciones;2547.000265;A
2000;41;NC0;Separaciones;2547.000265;A
2000;41;NC;Separaciones;2547.000265;A
1999;C01;00;Separaciones;9376.389167;A
1999;C01;NC0;Separaciones;9376.389167;A
1999;C01;NC;Separaciones;9376.389167;A
1999;04;00;Separaciones;638.000217;A
1999;04;NC0;Separaciones;638.000217;A
1999;04;NC;Separaciones;638.000217;A
1999;11;00;Separaciones;1402.999689;A
1999;11;NC0;Separaciones;1402.999689;A
1999;11;NC;Separaciones;1402.999689;A
1999;14;00;Separaciones;865.999735;A
1999;14;NC0;Separaciones;865.999735;A
1999;14;NC;Separaciones;865.999735;A
1999;18;00;Separaciones;1033.000086;A
1999;18;NC0;Separaciones;1033.000086;A
1999;18;NC;Separaciones;1033.000086;A
1999;21;00;Separaciones;549.999954;A
1999;21;NC0;Separaciones;549.999954;A
1999;21;NC;Separaciones;549.999954;A
1999;23;00;Separaciones;601.0002;A
1999;23;NC0;Separaciones;601.0002;A
1999;23;NC;Separaciones;601.0002;A
1999;29;00;Separaciones;2020.999806;A
1999;29;NC0;Separaciones;2020.999806;A
1999;29;NC;Separaciones;2020.999806;A
1999;41;00;Separaciones;2264.38948;A
1999;41;NC0;Separaciones;2264.38948;A
1999;41;NC;Separaciones;2264.38948;A
1998;C01;00;Separaciones;9329.556592;A
1998;C01;NC0;Separaciones;9329.556592;A
1998;C01;NC;Separaciones;9329.556592;A
1998;04;00;Separaciones;673.999758;A
1998;04;NC0;Separaciones;673.999758;A
1998;04;NC;Separaciones;673.999758;A
1998;11;00;Separaciones;1387.9998;A
1998;11;NC0;Separaciones;1387.9998;A
1998;11;NC;Separaciones;1387.9998;A
1998;14;00;Separaciones;894.99984;A
1998;14;NC0;Separaciones;894.99984;A
1998;14;NC;Separaciones;894.99984;A
1998;18;00;Separaciones;945.99972;A
1998;18;NC0;Separaciones;945.99972;A
1998;18;NC;Separaciones;945.99972;A
1998;21;00;Separaciones;570.000144;A
1998;21;NC0;Separaciones;570.000144;A
1998;21;NC;Separaciones;570.000144;A
1998;23;00;Separaciones;594.000154;A
1998;23;NC0;Separaciones;594.000154;A
1998;23;NC;Separaciones;594.000154;A
1998;29;00;Separaciones;1871.99972;A
1998;29;NC0;Separaciones;1871.99972;A
1998;29;NC;Separaciones;1871.99972;A
1998;41;00;Separaciones;2390.557456;A
1998;41;NC0;Separaciones;2390.557456;A
1998;41;NC;Separaciones;2390.557456;A
2020;C01;00;Nulidades;5.05742;A
2020;C01;11;Nulidades;2.92256;A
2020;C01;10;Nulidades;2.92256;A
2020;C01;1;Nulidades;2.92256;A
2020;C01;22;Nulidades;2.13486;A
2020;C01;20;Nulidades;2.13486;A
2020;C01;2;Nulidades;2.13486;A
2020;C01;3;Nulidades;;A
2020;C01;30;Nulidades;;A
2020;C01;4;Nulidades;;A
2020;C01;5;Nulidades;;A
2020;04;00;Nulidades;2.13486;A
2020;04;11;Nulidades;;A
2020;04;10;Nulidades;;A
2020;04;1;Nulidades;;A
2020;04;22;Nulidades;2.13486;A
2020;04;20;Nulidades;2.13486;A
2020;04;2;Nulidades;2.13486;A
2020;04;3;Nulidades;;A
2020;04;30;Nulidades;;A
2020;04;4;Nulidades;;A
2020;04;5;Nulidades;;A
2020;11;00;Nulidades;;A
2020;11;11;Nulidades;;A
2020;11;10;Nulidades;;A
2020;11;1;Nulidades;;A
2020;11;22;Nulidades;;A
2020;11;20;Nulidades;;A
2020;11;2;Nulidades;;A
2020;11;3;Nulidades;;A
2020;11;30;Nulidades;;A
2020;11;4;Nulidades;;A
2020;11;5;Nulidades;;A
2020;14;00;Nulidades;;A
2020;14;11;Nulidades;;A
2020;14;10;Nulidades;;A
2020;14;1;Nulidades;;A
2020;14;22;Nulidades;;A
2020;14;20;Nulidades;;A
2020;14;2;Nulidades;;A
2020;14;3;Nulidades;;A
2020;14;30;Nulidades;;A
2020;14;4;Nulidades;;A
2020;18;00;Nulidades;;A
2020;18;11;Nulidades;;A
2020;18;10;Nulidades;;A
2020;18;1;Nulidades;;A
2020;18;22;Nulidades;;A
2020;18;20;Nulidades;;A
2020;18;2;Nulidades;;A
2020;18;3;Nulidades;;A
2020;18;30;Nulidades;;A
2020;18;4;Nulidades;;A
2020;18;5;Nulidades;;A
2020;21;00;Nulidades;;A
2020;21;11;Nulidades;;A
2020;21;10;Nulidades;;A
2020;21;1;Nulidades;;A
2020;21;22;Nulidades;;A
2020;21;20;Nulidades;;A
2020;21;2;Nulidades;;A
2020;21;3;Nulidades;;A
2020;21;30;Nulidades;;A
2020;21;4;Nulidades;;A
2020;21;5;Nulidades;;A
2020;23;00;Nulidades;2.92256;A
2020;23;11;Nulidades;2.92256;A
2020;23;10;Nulidades;2.92256;A
2020;23;1;Nulidades;2.92256;A
2020;23;22;Nulidades;;A
2020;23;20;Nulidades;;A
2020;23;2;Nulidades;;A
2020;23;3;Nulidades;;A
2020;23;30;Nulidades;;A
2020;23;4;Nulidades;;A
2020;29;00;Nulidades;;A
2020;29;11;Nulidades;;A
2020;29;10;Nulidades;;A
2020;29;1;Nulidades;;A
2020;29;22;Nulidades;;A
2020;29;20;Nulidades;;A
2020;29;2;Nulidades;;A
2020;29;3;Nulidades;;A
2020;29;30;Nulidades;;A
2020;29;4;Nulidades;;A
2020;29;5;Nulidades;;A
2020;41;00;Nulidades;;A
2020;41;11;Nulidades;;A
2020;41;10;Nulidades;;A
2020;41;1;Nulidades;;A
2020;41;22;Nulidades;;A
2020;41;20;Nulidades;;A
2020;41;2;Nulidades;;A
2020;41;3;Nulidades;;A
2020;41;30;Nulidades;;A
2020;41;4;Nulidades;;A
2020;41;5;Nulidades;;A
2019;C01;00;Nulidades;13.00912;A
2019;C01;11;Nulidades;10.66358;A
2019;C01;10;Nulidades;10.66358;A
2019;C01;1;Nulidades;10.66358;A
2019;C01;22;Nulidades;2.34554;A
2019;C01;20;Nulidades;2.34554;A
2019;C01;2;Nulidades;2.34554;A
2019;C01;3;Nulidades;;A
2019;C01;30;Nulidades;;A
2019;C01;4;Nulidades;;A
2019;C01;5;Nulidades;;A
2019;04;00;Nulidades;;A
2019;04;11;Nulidades;;A
2019;04;10;Nulidades;;A
2019;04;1;Nulidades;;A
2019;04;22;Nulidades;;A
2019;04;20;Nulidades;;A
2019;04;2;Nulidades;;A
2019;04;3;Nulidades;;A
2019;04;30;Nulidades;;A
2019;04;4;Nulidades;;A
2019;04;5;Nulidades;;A
2019;11;00;Nulidades;6.54042;A
2019;11;11;Nulidades;6.54042;A
2019;11;10;Nulidades;6.54042;A
2019;11;1;Nulidades;6.54042;A
2019;11;22;Nulidades;;A
2019;11;20;Nulidades;;A
2019;11;2;Nulidades;;A
2019;11;3;Nulidades;;A
2019;11;30;Nulidades;;A
2019;11;4;Nulidades;;A
2019;11;5;Nulidades;;A
2019;14;00;Nulidades;;A
2019;14;11;Nulidades;;A
2019;14;10;Nulidades;;A
2019;14;1;Nulidades;;A
2019;14;22;Nulidades;;A
2019;14;20;Nulidades;;A
2019;14;2;Nulidades;;A
2019;14;3;Nulidades;;A
2019;14;30;Nulidades;;A
2019;14;4;Nulidades;;A
2019;18;00;Nulidades;2.39728;A
2019;18;11;Nulidades;2.39728;A
2019;18;10;Nulidades;2.39728;A
2019;18;1;Nulidades;2.39728;A
2019;18;22;Nulidades;;A
2019;18;20;Nulidades;;A
2019;18;2;Nulidades;;A
2019;18;3;Nulidades;;A
2019;18;30;Nulidades;;A
2019;18;4;Nulidades;;A
2019;21;00;Nulidades;;A
2019;21;11;Nulidades;;A
2019;21;10;Nulidades;;A
2019;21;1;Nulidades;;A
2019;21;22;Nulidades;;A
2019;21;20;Nulidades;;A
2019;21;2;Nulidades;;A
2019;21;3;Nulidades;;A
2019;21;30;Nulidades;;A
2019;21;4;Nulidades;;A
2019;21;5;Nulidades;;A
2019;23;00;Nulidades;;A
2019;23;11;Nulidades;;A
2019;23;10;Nulidades;;A
2019;23;1;Nulidades;;A
2019;23;22;Nulidades;;A
2019;23;20;Nulidades;;A
2019;23;2;Nulidades;;A
2019;23;3;Nulidades;;A
2019;23;30;Nulidades;;A
2019;23;4;Nulidades;;A
2019;23;5;Nulidades;;A
2019;29;00;Nulidades;2.34554;A
2019;29;11;Nulidades;;A
2019;29;10;Nulidades;;A
2019;29;1;Nulidades;;A
2019;29;22;Nulidades;2.34554;A
2019;29;20;Nulidades;2.34554;A
2019;29;2;Nulidades;2.34554;A
2019;29;3;Nulidades;;A
2019;29;30;Nulidades;;A
2019;29;4;Nulidades;;A
2019;29;5;Nulidades;;A
2019;41;00;Nulidades;1.72588;A
2019;41;11;Nulidades;1.72588;A
2019;41;10;Nulidades;1.72588;A
2019;41;1;Nulidades;1.72588;A
2019;41;22;Nulidades;;A
2019;41;20;Nulidades;;A
2019;41;2;Nulidades;;A
2019;41;3;Nulidades;;A
2019;41;30;Nulidades;;A
2019;41;4;Nulidades;;A
2019;41;5;Nulidades;;A
2018;C01;00;Nulidades;15.9558;A
2018;C01;11;Nulidades;5.6682;A
2018;C01;10;Nulidades;5.6682;A
2018;C01;1;Nulidades;5.6682;A
2018;C01;22;Nulidades;10.2876;A
2018;C01;20;Nulidades;6.6938;A
2018;C01;2;Nulidades;;A
2018;C01;3;Nulidades;6.6938;A
2018;C01;30;Nulidades;3.5938;A
2018;C01;4;Nulidades;3.5938;A
2018;C01;5;Nulidades;;A
2018;04;00;Nulidades;1.6277;A
2018;04;11;Nulidades;;A
2018;04;10;Nulidades;;A
2018;04;1;Nulidades;;A
2018;04;22;Nulidades;1.6277;A
2018;04;20;Nulidades;;A
2018;04;2;Nulidades;;A
2018;04;3;Nulidades;;A
2018;04;30;Nulidades;1.6277;A
2018;04;4;Nulidades;1.6277;A
2018;04;5;Nulidades;;A
2018;11;00;Nulidades;8.7124;A
2018;11;11;Nulidades;4.3562;A
2018;11;10;Nulidades;4.3562;A
2018;11;1;Nulidades;4.3562;A
2018;11;22;Nulidades;4.3562;A
2018;11;20;Nulidades;4.3562;A
2018;11;2;Nulidades;;A
2018;11;3;Nulidades;4.3562;A
2018;11;30;Nulidades;;A
2018;11;4;Nulidades;;A
2018;11;5;Nulidades;;A
2018;14;00;Nulidades;1.312;A
2018;14;11;Nulidades;1.312;A
2018;14;10;Nulidades;1.312;A
2018;14;1;Nulidades;1.312;A
2018;14;22;Nulidades;;A
2018;14;20;Nulidades;;A
2018;14;2;Nulidades;;A
2018;14;3;Nulidades;;A
2018;14;30;Nulidades;;A
2018;14;4;Nulidades;;A
2018;14;5;Nulidades;;A
