D_TEMPORAL_0;D_TERRITORIO_0;D_NUMHIJOSMENORED_0;INDICATOR;OBS_VALUE;FREQ
2012;04;3;Separaciones;;A
2012;04;4;Separaciones;;A
2012;11;000;Separaciones;217.75166;A
2012;11;0;Separaciones;84.84476;A
2012;11;1;Separaciones;48.06214;A
2012;11;2;Separaciones;61.82966;A
2012;11;3;Separaciones;20.98316;A
2012;11;4;Separaciones;2.03194;A
2012;11;05+;Separaciones;;A
2012;14;000;Separaciones;108.2448;A
2012;14;0;Separaciones;47.88036;A
2012;14;1;Separaciones;33.5358;A
2012;14;2;Separaciones;20.0052;A
2012;14;3;Separaciones;6.82344;A
2012;14;4;Separaciones;;A
2012;14;05+;Separaciones;;A
2012;18;000;Separaciones;139.01817;A
2012;18;0;Separaciones;61.65197;A
2012;18;1;Separaciones;45.46504;A
2012;18;2;Separaciones;27.31684;A
2012;18;3;Separaciones;4.58432;A
2012;18;4;Separaciones;;A
2012;21;000;Separaciones;60.6245;A
2012;21;0;Separaciones;31.89379;A
2012;21;1;Separaciones;26.40638;A
2012;21;2;Separaciones;2.32433;A
2012;21;3;Separaciones;;A
2012;21;4;Separaciones;;A
2012;23;000;Separaciones;141.41699;A
2012;23;0;Separaciones;63.24626;A
2012;23;1;Separaciones;32.58879;A
2012;23;2;Separaciones;38.75171;A
2012;23;3;Separaciones;4.2316;A
2012;23;4;Separaciones;;A
2012;23;05+;Separaciones;2.59863;A
2012;29;000;Separaciones;271.91439;A
2012;29;0;Separaciones;139.93425;A
2012;29;1;Separaciones;54.52947;A
2012;29;2;Separaciones;73.75263;A
2012;29;3;Separaciones;3.69804;A
2012;29;4;Separaciones;;A
2012;29;05+;Separaciones;;A
2012;41;000;Separaciones;305.92832;A
2012;41;0;Separaciones;156.2981;A
2012;41;1;Separaciones;69.95545;A
2012;41;2;Separaciones;64.77157;A
2012;41;3;Separaciones;11.08465;A
2012;41;4;Separaciones;;A
2012;41;05+;Separaciones;3.81855;A
2011;C01;000;Separaciones;1399.03667512;A
2011;C01;0;Separaciones;597.61326934;A
2011;C01;1;Separaciones;395.66964198;A
2011;C01;2;Separaciones;362.53823608;A
2011;C01;3;Separaciones;37.77740571;A
2011;C01;4;Separaciones;1.39980475;A
2011;C01;05+;Separaciones;4.03831726;A
2011;04;000;Separaciones;85.45557379;A
2011;04;0;Separaciones;48.10559752;A
2011;04;1;Separaciones;19.75055026;A
2011;04;2;Separaciones;14.60111634;A
2011;04;3;Separaciones;2.99830967;A
2011;04;4;Separaciones;;A
2011;04;05+;Separaciones;;A
2011;11;000;Separaciones;246.54489022;A
2011;11;0;Separaciones;110.60361406;A
2011;11;1;Separaciones;67.5891639;A
2011;11;2;Separaciones;68.35211226;A
2011;11;3;Separaciones;;A
2011;11;4;Separaciones;;A
2011;14;000;Separaciones;180.74680224;A
2011;14;0;Separaciones;80.54059843;A
2011;14;1;Separaciones;43.80398053;A
2011;14;2;Separaciones;46.60359003;A
2011;14;3;Separaciones;6.99902375;A
2011;14;4;Separaciones;1.39980475;A
2011;14;05+;Separaciones;1.39980475;A
2011;18;000;Separaciones;166.89356225;A
2011;18;0;Separaciones;57.28424747;A
2011;18;1;Separaciones;46.73019743;A
2011;18;2;Separaciones;53.56486235;A
2011;18;3;Separaciones;6.67574249;A
2011;18;4;Separaciones;;A
2011;18;05+;Separaciones;2.63851251;A
2011;21;000;Separaciones;59.07766582;A
2011;21;0;Separaciones;27.27707942;A
2011;21;1;Separaciones;23.8504398;A
2011;21;2;Separaciones;6.44231094;A
2011;21;3;Separaciones;1.50783566;A
2011;21;4;Separaciones;;A
2011;23;000;Separaciones;112.55728429;A
2011;23;0;Separaciones;53.86105854;A
2011;23;1;Separaciones;23.4784903;A
2011;23;2;Separaciones;35.21773545;A
2011;23;3;Separaciones;;A
2011;23;4;Separaciones;;A
2011;29;000;Separaciones;242.68781176;A
2011;29;0;Separaciones;93.38138165;A
2011;29;1;Separaciones;80.35851551;A
2011;29;2;Separaciones;61.78601971;A
2011;29;3;Separaciones;7.16189489;A
2011;29;4;Separaciones;;A
2011;29;05+;Separaciones;;A
2011;41;000;Separaciones;305.07308475;A
2011;41;0;Separaciones;126.55969225;A
2011;41;1;Separaciones;90.10830425;A
2011;41;2;Separaciones;75.970489;A
2011;41;3;Separaciones;12.43459925;A
2011;41;4;Separaciones;;A
2011;41;05+;Separaciones;;A
2010;C01;000;Separaciones;1530.47424568;A
2010;C01;0;Separaciones;;A
2010;C01;1;Separaciones;447.94742009;A
2010;C01;2;Separaciones;416.94888787;A
2010;C01;3;Separaciones;57.05293315;A
2010;C01;4;Separaciones;10.89592969;A
2010;C01;05+;Separaciones;597.62907488;A
2010;04;000;Separaciones;67.26164627;A
2010;04;0;Separaciones;;A
2010;04;1;Separaciones;34.77162333;A
2010;04;2;Separaciones;21.6295921;A
2010;04;3;Separaciones;;A
2010;04;4;Separaciones;;A
2010;04;05+;Separaciones;10.86043084;A
2010;11;000;Separaciones;276.67635717;A
2010;11;0;Separaciones;;A
2010;11;1;Separaciones;73.59114228;A
2010;11;2;Separaciones;91.08713589;A
2010;11;3;Separaciones;5.83199787;A
2010;11;4;Separaciones;;A
2010;11;05+;Separaciones;106.16608113;A
2010;14;000;Separaciones;201.9348937;A
2010;14;0;Separaciones;;A
2010;14;1;Separaciones;65.57628038;A
2010;14;2;Separaciones;59.11832732;A
2010;14;3;Separaciones;10.2987048;A
2010;14;4;Separaciones;2.58885124;A
2010;14;05+;Separaciones;64.35272996;A
2010;18;000;Separaciones;185.5777762;A
2010;18;0;Separaciones;;A
2010;18;1;Separaciones;44.23264926;A
2010;18;2;Separaciones;45.59399835;A
2010;18;3;Separaciones;3.94716595;A
2010;18;4;Separaciones;3.94716595;A
2010;18;05+;Separaciones;87.85679669;A
2010;21;000;Separaciones;67.9660588;A
2010;21;0;Separaciones;;A
2010;21;1;Separaciones;18.9051928;A
2010;21;2;Separaciones;18.57121372;A
2010;21;3;Separaciones;2.2732549;A
2010;21;05+;Separaciones;28.21639738;A
2010;23;000;Separaciones;120.14646873;A
2010;23;0;Separaciones;;A
2010;23;1;Separaciones;31.55864653;A
2010;23;2;Separaciones;26.44925821;A
2010;23;3;Separaciones;9.44343463;A
2010;23;4;Separaciones;3.02495558;A
2010;23;05+;Separaciones;49.67017378;A
2010;29;000;Separaciones;269.07493748;A
2010;29;0;Separaciones;;A
2010;29;1;Separaciones;71.60155021;A
2010;29;2;Separaciones;76.96455449;A
2010;29;3;Separaciones;12.35414566;A
2010;29;4;Separaciones;1.33495692;A
2010;29;05+;Separaciones;106.8197302;A
2010;41;000;Separaciones;341.83610733;A
2010;41;0;Separaciones;;A
2010;41;1;Separaciones;107.7103353;A
2010;41;2;Separaciones;77.53480779;A
2010;41;3;Separaciones;12.90422934;A
2010;41;4;Separaciones;;A
2010;41;05+;Separaciones;143.6867349;A
2009;C01;000;Separaciones;1592.640000016;A
2009;C01;0;Separaciones;624.7443944896;A
2009;C01;1;Separaciones;444.4180267469;A
2009;C01;2;Separaciones;423.0097372119;A
2009;C01;3;Separaciones;82.2255454984;A
2009;C01;4;Separaciones;15.9059130905;A
2009;C01;05+;Separaciones;2.3363829787;A
2009;04;000;Separaciones;82.4700000021;A
2009;04;0;Separaciones;38.5559148946;A
2009;04;1;Separaciones;23.5301276602;A
2009;04;2;Separaciones;18.2865106387;A
2009;04;3;Separaciones;2.0974468086;A
2009;11;000;Separaciones;275.3500000001;A
2009;11;0;Separaciones;100.6985106381;A
2009;11;1;Separaciones;73.8359574469;A
2009;11;2;Separaciones;87.936170213;A
2009;11;3;Separaciones;10.5429787234;A
2009;11;4;Separaciones;;A
2009;11;05+;Separaciones;2.3363829787;A
2009;14;000;Separaciones;191.580000002;A
2009;14;0;Separaciones;58.528639176;A
2009;14;1;Separaciones;55.882837114;A
2009;14;2;Separaciones;62.97806598;A
2009;14;3;Separaciones;8.312857732;A
2009;14;4;Separaciones;5.8776;A
2009;14;05+;Separaciones;;A
2009;18;000;Separaciones;187.1600000002;A
2009;18;0;Separaciones;61.5446634616;A
2009;18;1;Separaciones;56.9721634616;A
2009;18;2;Separaciones;55.8290384616;A
2009;18;3;Separaciones;9.8364423077;A
2009;18;4;Separaciones;2.9776923077;A
2009;18;05+;Separaciones;;A
2009;21;000;Separaciones;80.0000000014;A
2009;21;0;Separaciones;41.1759420296;A
2009;21;1;Separaciones;25.3879347831;A
2009;21;2;Separaciones;13.4361231887;A
2009;21;3;Separaciones;;A
2009;23;000;Separaciones;140.120000003;A
2009;23;0;Separaciones;50.9846666677;A
2009;23;1;Separaciones;38.7396666677;A
2009;23;2;Separaciones;40.4343333341;A
2009;23;3;Separaciones;9.9613333335;A
2009;29;000;Separaciones;262.8999999998;A
2009;29;0;Separaciones;119.3358974358;A
2009;29;1;Separaciones;68.282051282;A
2009;29;2;Separaciones;62.5974358974;A
2009;29;3;Separaciones;8.2282051282;A
2009;29;4;Separaciones;4.4564102564;A
2009;29;05+;Separaciones;;A
2009;41;000;Separaciones;373.0600000074;A
2009;41;0;Separaciones;153.9201601862;A
2009;41;1;Separaciones;101.7872883314;A
2009;41;2;Separaciones;81.5120594984;A
2009;41;3;Separaciones;33.246281465;A
2009;41;4;Separaciones;2.5942105264;A
2008;C01;000;Separaciones;1692.7371674121;A
2008;C01;0;Separaciones;701.71555322;A
2008;C01;1;Separaciones;502.4927584006;A
2008;C01;2;Separaciones;401.879498771;A
2008;C01;3;Separaciones;62.7326211368;A
2008;C01;4;Separaciones;14.5595897545;A
2008;C01;05+;Separaciones;9.3571461292;A
2008;04;000;Separaciones;96.2877203913;A
2008;04;0;Separaciones;53.222850336;A
2008;04;1;Separaciones;28.3449874416;A
2008;04;2;Separaciones;9.3671980269;A
2008;04;3;Separaciones;4.0145134401;A
2008;04;4;Separaciones;1.3381711467;A
2008;04;05+;Separaciones;;A
2008;11;000;Separaciones;285.8106521385;A
2008;11;0;Separaciones;114.5572460104;A
2008;11;1;Separaciones;87.5398441799;A
2008;11;2;Separaciones;68.013912961;A
2008;11;3;Separaciones;9.5972131561;A
2008;11;4;Separaciones;;A
2008;11;05+;Separaciones;6.1024358311;A
2008;14;000;Separaciones;227.038028358;A
2008;14;0;Separaciones;98.7761424808;A
2008;14;1;Separaciones;59.962626711;A
2008;14;2;Separaciones;55.9138001307;A
2008;14;3;Separaciones;7.9096130047;A
2008;14;4;Separaciones;4.4758460308;A
2008;14;05+;Separaciones;;A
2008;18;000;Separaciones;182.40095509;A
2008;18;0;Separaciones;76.1344305849;A
2008;18;1;Separaciones;54.204984733;A
2008;18;2;Separaciones;48.021917158;A
2008;18;3;Separaciones;1.0305112625;A
2008;18;4;Separaciones;3.0091113516;A
2008;21;000;Separaciones;100.3696713296;A
2008;21;0;Separaciones;30.2985790212;A
2008;21;1;Separaciones;47.4218027978;A
2008;21;2;Separaciones;18.8246447553;A
2008;21;3;Separaciones;3.8246447553;A
2008;21;4;Separaciones;;A
2008;21;05+;Separaciones;;A
2008;23;000;Separaciones;135.4196187528;A
2008;23;0;Separaciones;45.843136005;A
2008;23;1;Separaciones;52.3164494262;A
2008;23;2;Separaciones;25.8820897956;A
2008;23;3;Separaciones;11.377943526;A
2008;23;4;Separaciones;;A
2008;23;05+;Separaciones;;A
2008;29;000;Separaciones;266.3862143614;A
2008;29;0;Separaciones;120.554250908;A
2008;29;1;Separaciones;70.0548379994;A
2008;29;2;Separaciones;62.2217003632;A
2008;29;3;Separaciones;9.2777125454;A
2008;29;4;Separaciones;2.2777125454;A
2008;29;05+;Separaciones;2.0;A
2008;41;000;Separaciones;399.0243069905;A
2008;41;0;Separaciones;162.3289178737;A
2008;41;1;Separaciones;102.6472251117;A
2008;41;2;Separaciones;113.6342355803;A
2008;41;3;Separaciones;15.7004694467;A
2008;41;4;Separaciones;3.45874868;A
2008;41;05+;Separaciones;1.2547102981;A
2007;C01;000;Separaciones;2252.190000142;A
2007;C01;0;Separaciones;885.79541058;A
2007;C01;1;Separaciones;656.883226045;A
2007;C01;2;Separaciones;583.919057451;A
2007;C01;3;Separaciones;106.535398424;A
2007;C01;4;Separaciones;14.300134914;A
2007;C01;05+;Separaciones;4.756772728;A
2007;04;000;Separaciones;121.410000006;A
2007;04;0;Separaciones;45.86727273;A
2007;04;1;Separaciones;29.200909092;A
2007;04;2;Separaciones;44.490000002;A
2007;04;3;Separaciones;1.851818182;A
2007;04;4;Separaciones;;A
2007;04;05+;Separaciones;;A
2007;11;000;Separaciones;345.03999999;A
2007;11;0;Separaciones;139.785569618;A
2007;11;1;Separaciones;112.648909441;A
2007;11;2;Separaciones;67.02331061;A
2007;11;3;Separaciones;25.582210321;A
2007;11;4;Separaciones;;A
2007;11;05+;Separaciones;;A
2007;14;000;Separaciones;269.900000005;A
2007;14;0;Separaciones;93.947272729;A
2007;14;1;Separaciones;88.063636365;A
2007;14;2;Separaciones;74.005454547;A
2007;14;3;Separaciones;13.883636364;A
2007;14;4;Separaciones;;A
2007;14;05+;Separaciones;;A
2007;18;000;Separaciones;229.899999993;A
2007;18;0;Separaciones;100.806504062;A
2007;18;1;Separaciones;60.236585364;A
2007;18;2;Separaciones;59.211382112;A
2007;18;3;Separaciones;7.113821138;A
2007;18;4;Separaciones;2.531707317;A
2007;18;05+;Separaciones;;A
2007;21;000;Separaciones;120.089999991;A
2007;21;0;Separaciones;42.648113205;A
2007;21;1;Separaciones;49.091320752;A
2007;21;2;Separaciones;22.520943393;A
2007;21;3;Separaciones;5.829622641;A
2007;21;4;Separaciones;;A
2007;21;05+;Separaciones;;A
2007;23;000;Separaciones;213.10999998;A
2007;23;0;Separaciones;68.76891025;A
2007;23;1;Separaciones;59.37814102;A
2007;23;2;Separaciones;55.38538461;A
2007;23;3;Separaciones;24.17955128;A
2007;23;4;Separaciones;2.81051282;A
2007;23;05+;Separaciones;2.5875;A
2007;29;000;Separaciones;424.9200001;A
2007;29;0;Separaciones;179.33441353;A
2007;29;1;Separaciones;108.567985362;A
2007;29;2;Separaciones;116.321155456;A
2007;29;3;Separaciones;17.44253666;A
2007;29;4;Separaciones;1.084636364;A
2007;29;05+;Separaciones;2.169272728;A
2007;41;000;Separaciones;527.820000077;A
2007;41;0;Separaciones;214.637354456;A
2007;41;1;Separaciones;149.695738649;A
2007;41;2;Separaciones;144.961426721;A
2007;41;3;Separaciones;10.652201838;A
2007;41;4;Separaciones;7.873278413;A
2007;41;05+;Separaciones;;A
2006;C01;000;Separaciones;4085.709783;A
2006;C01;NC;Separaciones;4085.709783;A
2006;04;000;Separaciones;267.840027;A
2006;04;NC;Separaciones;267.840027;A
2006;11;000;Separaciones;640.770013;A
2006;11;NC;Separaciones;640.770013;A
2006;14;000;Separaciones;451.979978;A
2006;14;NC;Separaciones;451.979978;A
2006;18;000;Separaciones;537.299946;A
2006;18;NC;Separaciones;537.299946;A
2006;21;000;Separaciones;286.899984;A
2006;21;NC;Separaciones;286.899984;A
2006;23;000;Separaciones;326.429937;A
2006;23;NC;Separaciones;326.429937;A
2006;29;000;Separaciones;657.509904;A
2006;29;NC;Separaciones;657.509904;A
2006;41;000;Separaciones;916.979994;A
2006;41;NC;Separaciones;916.979994;A
2005;C01;000;Separaciones;11613.00000646;A
2005;C01;NC;Separaciones;11613.00000646;A
2005;04;000;Separaciones;808.99999851;A
2005;04;NC;Separaciones;808.99999851;A
2005;11;000;Separaciones;1853.00000467;A
2005;11;NC;Separaciones;1853.00000467;A
2005;14;000;Separaciones;1087.99999705;A
2005;14;NC;Separaciones;1087.99999705;A
2005;18;000;Separaciones;1255.99999686;A
2005;18;NC;Separaciones;1255.99999686;A
2005;21;000;Separaciones;779.00000184;A
2005;21;NC;Separaciones;779.00000184;A
2005;23;000;Separaciones;816.99999969;A
2005;23;NC;Separaciones;816.99999969;A
2005;29;000;Separaciones;2263.00000248;A
2005;29;NC;Separaciones;2263.00000248;A
2005;41;000;Separaciones;2748.00000536;A
2005;41;NC;Separaciones;2748.00000536;A
2004;C01;000;Separaciones;14276.001079;A
2004;C01;NC;Separaciones;14276.001079;A
2004;04;000;Separaciones;1112.00024;A
2004;04;NC;Separaciones;1112.00024;A
2004;11;000;Separaciones;2093.000459;A
2004;11;NC;Separaciones;2093.000459;A
2004;14;000;Separaciones;1267.00032;A
2004;14;NC;Separaciones;1267.00032;A
2004;18;000;Separaciones;1612.9995;A
2004;18;NC;Separaciones;1612.9995;A
2004;21;000;Separaciones;935.999804;A
2004;21;NC;Separaciones;935.999804;A
2004;23;000;Separaciones;895.000176;A
2004;23;NC;Separaciones;895.000176;A
2004;29;000;Separaciones;2906.000692;A
2004;29;NC;Separaciones;2906.000692;A
2004;41;000;Separaciones;3453.999888;A
2004;41;NC;Separaciones;3453.999888;A
2003;C01;000;Separaciones;12967.001106;A
2003;C01;NC;Separaciones;12967.001106;A
2003;04;000;Separaciones;910.999995;A
2003;04;NC;Separaciones;910.999995;A
2003;11;000;Separaciones;1905.00024;A
2003;11;NC;Separaciones;1905.00024;A
2003;14;000;Separaciones;1177.00044;A
2003;14;NC;Separaciones;1177.00044;A
2003;18;000;Separaciones;1573.999476;A
2003;18;NC;Separaciones;1573.999476;A
2003;21;000;Separaciones;761.00001;A
2003;21;NC;Separaciones;761.00001;A
2003;23;000;Separaciones;810.000224;A
2003;23;NC;Separaciones;810.000224;A
2003;29;000;Separaciones;2759.000618;A
2003;29;NC;Separaciones;2759.000618;A
2003;41;000;Separaciones;3070.000103;A
2003;41;NC;Separaciones;3070.000103;A
2002;C01;000;Separaciones;12611.000178;A
2002;C01;NC;Separaciones;12611.000178;A
2002;04;000;Separaciones;1013.99996;A
2002;04;NC;Separaciones;1013.99996;A
2002;11;000;Separaciones;1800.000576;A
2002;11;NC;Separaciones;1800.000576;A
2002;14;000;Separaciones;1117.999998;A
2002;14;NC;Separaciones;1117.999998;A
2002;18;000;Separaciones;1362.000035;A
2002;18;NC;Separaciones;1362.000035;A
2002;21;000;Separaciones;693.999885;A
2002;21;NC;Separaciones;693.999885;A
2002;23;000;Separaciones;793.999797;A
2002;23;NC;Separaciones;793.999797;A
2002;29;000;Separaciones;2621.999218;A
2002;29;NC;Separaciones;2621.999218;A
2002;41;000;Separaciones;3207.000709;A
2002;41;NC;Separaciones;3207.000709;A
2001;C01;000;Separaciones;10770.998593;A
2001;C01;NC;Separaciones;10770.998593;A
2001;04;000;Separaciones;733.999794;A
2001;04;NC;Separaciones;733.999794;A
2001;11;000;Separaciones;1631.99998;A
2001;11;NC;Separaciones;1631.99998;A
2001;14;000;Separaciones;1051.99975;A
2001;14;NC;Separaciones;1051.99975;A
2001;18;000;Separaciones;1143.999663;A
2001;18;NC;Separaciones;1143.999663;A
2001;21;000;Separaciones;718.99982;A
2001;21;NC;Separaciones;718.99982;A
2001;23;000;Separaciones;708.0;A
2001;23;NC;Separaciones;708.0;A
2001;29;000;Separaciones;2181.999582;A
2001;29;NC;Separaciones;2181.999582;A
2001;41;000;Separaciones;2600.000004;A
2001;41;NC;Separaciones;2600.000004;A
2000;C01;000;Separaciones;10759.000045;A
2000;C01;NC;Separaciones;10759.000045;A
2000;04;000;Separaciones;759.000089;A
2000;04;NC;Separaciones;759.000089;A
2000;11;000;Separaciones;1694.00028;A
2000;11;NC;Separaciones;1694.00028;A
2000;14;000;Separaciones;904.999872;A
2000;14;NC;Separaciones;904.999872;A
2000;18;000;Separaciones;1188.000051;A
2000;18;NC;Separaciones;1188.000051;A
2000;21;000;Separaciones;655.000038;A
2000;21;NC;Separaciones;655.000038;A
2000;23;000;Separaciones;667.000116;A
2000;23;NC;Separaciones;667.000116;A
2000;29;000;Separaciones;2343.999334;A
2000;29;NC;Separaciones;2343.999334;A
2000;41;000;Separaciones;2547.000265;A
2000;41;NC;Separaciones;2547.000265;A
1999;C01;000;Separaciones;9376.389167;A
1999;C01;NC;Separaciones;9376.389167;A
1999;04;000;Separaciones;638.000217;A
1999;04;NC;Separaciones;638.000217;A
1999;11;000;Separaciones;1402.999689;A
1999;11;NC;Separaciones;1402.999689;A
1999;14;000;Separaciones;865.999735;A
1999;14;NC;Separaciones;865.999735;A
1999;18;000;Separaciones;1033.000086;A
1999;18;NC;Separaciones;1033.000086;A
1999;21;000;Separaciones;549.999954;A
1999;21;NC;Separaciones;549.999954;A
1999;23;000;Separaciones;601.0002;A
1999;23;NC;Separaciones;601.0002;A
1999;29;000;Separaciones;2020.999806;A
1999;29;NC;Separaciones;2020.999806;A
1999;41;000;Separaciones;2264.38948;A
1999;41;NC;Separaciones;2264.38948;A
1998;C01;000;Separaciones;9329.556592;A
1998;C01;NC;Separaciones;9329.556592;A
1998;04;000;Separaciones;673.999758;A
1998;04;NC;Separaciones;673.999758;A
1998;11;000;Separaciones;1387.9998;A
1998;11;NC;Separaciones;1387.9998;A
1998;14;000;Separaciones;894.99984;A
1998;14;NC;Separaciones;894.99984;A
1998;18;000;Separaciones;945.99972;A
1998;18;NC;Separaciones;945.99972;A
1998;21;000;Separaciones;570.000144;A
1998;21;NC;Separaciones;570.000144;A
1998;23;000;Separaciones;594.000154;A
1998;23;NC;Separaciones;594.000154;A
1998;29;000;Separaciones;1871.99972;A
1998;29;NC;Separaciones;1871.99972;A
1998;41;000;Separaciones;2390.557456;A
1998;41;NC;Separaciones;2390.557456;A
2020;C01;000;Nulidades;5.05742;A
2020;C01;0;Nulidades;5.05742;A
2020;C01;1;Nulidades;;A
2020;C01;2;Nulidades;;A
2020;C01;3;Nulidades;;A
2020;C01;4;Nulidades;;A
2020;C01;05+;Nulidades;;A
2020;04;000;Nulidades;2.13486;A
2020;04;0;Nulidades;2.13486;A
2020;04;1;Nulidades;;A
2020;04;2;Nulidades;;A
2020;04;3;Nulidades;;A
2020;04;4;Nulidades;;A
2020;11;000;Nulidades;;A
2020;11;0;Nulidades;;A
2020;11;1;Nulidades;;A
2020;11;2;Nulidades;;A
2020;11;3;Nulidades;;A
2020;11;4;Nulidades;;A
2020;14;000;Nulidades;;A
2020;14;0;Nulidades;;A
2020;14;1;Nulidades;;A
2020;14;2;Nulidades;;A
2020;14;3;Nulidades;;A
2020;14;4;Nulidades;;A
2020;18;000;Nulidades;;A
2020;18;0;Nulidades;;A
2020;18;1;Nulidades;;A
2020;18;2;Nulidades;;A
2020;18;3;Nulidades;;A
2020;21;000;Nulidades;;A
2020;21;0;Nulidades;;A
2020;21;1;Nulidades;;A
2020;21;2;Nulidades;;A
2020;21;3;Nulidades;;A
2020;23;000;Nulidades;2.92256;A
2020;23;0;Nulidades;2.92256;A
2020;23;1;Nulidades;;A
2020;23;2;Nulidades;;A
2020;23;3;Nulidades;;A
2020;23;05+;Nulidades;;A
2020;29;000;Nulidades;;A
2020;29;0;Nulidades;;A
2020;29;1;Nulidades;;A
2020;29;2;Nulidades;;A
2020;29;3;Nulidades;;A
2020;29;4;Nulidades;;A
2020;29;05+;Nulidades;;A
2020;41;000;Nulidades;;A
2020;41;0;Nulidades;;A
2020;41;1;Nulidades;;A
2020;41;2;Nulidades;;A
2020;41;3;Nulidades;;A
2020;41;4;Nulidades;;A
2019;C01;000;Nulidades;13.00912;A
